rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
19,1,1,2019,Theoretically Principled Trade-off between Robustness and Accuracy,"Hongyang Zhang, Yaodong Yu, Jiantao Jiao, E. Xing, L. Ghaoui, Michael I. Jordan",International Conference on Machine Learning,2019-01-24,3054,684,274.952,Machine Learning for Stock Prediction,forecasting; machine-learning,stock-prediction; machine-learning,We identify a trade-off between robustness and accuracy that serves as a guiding principle in the design of defenses against adversarial examples.,"high citation signal (3,054); influential citation signal (684)","Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://www.semanticscholar.org/paper/6c405d4b5dc41a86be05acd59c06ed19daf01d14,https://www.semanticscholar.org/paper/6c405d4b5dc41a86be05acd59c06ed19daf01d14,,,,1901.08573,,59222747,Computer Science; Mathematics,JournalArticle; Conference,algorithmic trading,1,citations=3054; influential=684; AI/ML method signal; open PDF metadata; trade term matches=2,"We identify a trade-off between robustness and accuracy that serves as a guiding principle in the design of defenses against adversarial examples. Although this problem has been widely studied empirically, much remains unknown concerning the theory underlying this trade-off. In this work, we decompose the prediction error for adversarial examples (robust error) as the sum of the natural (classification) error and boundary error, and provide a differentiable upper bound using the theory of classification-calibrated loss, which is shown to be the tightest possible upper bound uniform over all probability distributions and measurable predictors. Inspired by our theoretical analysis, we also design a new defense method, TRADES, to trade adversarial robustness off against accuracy. Our proposed algorithm performs well experimentally in real-world datasets. The methodology is the foundation of our entry to the NeurIPS 2018 Adversarial Vision Challenge in which we won the 1st place out of ~2,000 submissions, surpassing the runner-up approach by $11.41\%$ in terms of mean $\ell_2$ perturbation distance."
42,2,2,2019,Blockchain technology in the energy sector: A systematic review of challenges and opportunities,"M. Andoni, V. Robu, D. Flynn, S. Abram, D. Geach, D. Jenkins, P. McCallum, A. Peacock",Renewable & Sustainable Energy Reviews,2019-02-01,1945,119,240.643,"General Finance, Surveys, and Trading Systems",survey/review,stock-prediction,"Abstract Blockchains or distributed ledgers are an emerging technology that has drawn considerable interest from energy supply firms, startups, technology developers, financial institutions, national governments and the academic community.","high citation signal (1,945); influential citation signal (119); open-access PDF metadata","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.RSER.2018.10.014,https://www.semanticscholar.org/paper/60be2610dba19761d6458bbac27527b744b0109e,https://doi.org/10.1016/j.rser.2018.10.014,,10.1016/J.RSER.2018.10.014,,,116422191,Business; Engineering; Environmental Science,Review,algorithmic trading,1,citations=1945; influential=119; survey/benchmark signal; open PDF metadata; trade term matches=1,"Abstract Blockchains or distributed ledgers are an emerging technology that has drawn considerable interest from energy supply firms, startups, technology developers, financial institutions, national governments and the academic community. Numerous sources coming from these backgrounds identify blockchains as having the potential to bring significant benefits and innovation. Blockchains promise transparent, tamper-proof and secure systems that can enable novel business solutions, especially when combined with smart contracts. This work provides a comprehensive overview of fundamental principles that underpin blockchain technologies, such as system architectures and distributed consensus algorithms. Next, we focus on blockchain solutions for the energy industry and inform the state-of-the-art by thoroughly reviewing the literature and current business cases. To our knowledge, this is one of the first academic, peer-reviewed works to provide a systematic review of blockchain activities and initiatives in the energy sector. Our study reviews 140 blockchain research projects and startups from which we construct a map of the potential and relevance of blockchains for energy applications. These initiatives were systematically classified into different groups according to the field of activity, implementation platform and consensus strategy used. 1 Opportunities, potential challenges and limitations for a number of use cases are discussed, ranging from emerging peer-to-peer (P2P) energy trading and Internet of Things (IoT) applications, to decentralised marketplaces, electric vehicle charging and e-mobility. For each of these use cases, our contribution is twofold: first, in identifying the technical challenges that blockchain technology can solve for that application as well as its potential drawbacks, and second in briefly presenting the research and industrial projects and startups that are currently applying blockchain technology to that area. The paper ends with a discussion of challenges and market barriers the technology needs to overcome to get past the hype phase, prove its commercial viability and finally be adopted in the mainstream."
83,3,3,2019,Financial Time Series Forecasting with Deep Learning : A Systematic Literature Review: 2005-2019,"O. Sezer, M. U. Gudelek, A. Ozbayoglu",Applied Soft Computing,2019-11-29,1380,33,240.441,Deep Learning and Financial Time Series,survey/review; machine-learning; deep-learning,machine-learning; deep-learning; ai-based-trade,"Financial time series forecasting is, without a doubt, the top choice of computational intelligence for finance researchers from both academia and financial industry due to its broad implementation areas and substantial impact.","high citation signal (1,380); influential citation signal (33); recognized finance/AI venue; open-access PDF metadata","Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1016/j.asoc.2020.106181,https://www.semanticscholar.org/paper/1fffab513a3aecfb1d5f3e03c3d489e45d848584,https://repositorio.unal.edu.co/bitstream/unal/79374/4/71783907.2021.pdf,,10.1016/j.asoc.2020.106181,1911.13288,,208513396,Business; Computer Science; Economics; Mathematics,JournalArticle; Review,financial time series forecasting,1,citations=1380; influential=33; recognized finance/AI venue; survey/benchmark signal; AI/ML method signal; open PDF metadata; title trade matches=3; trade term matches=6,"Financial time series forecasting is, without a doubt, the top choice of computational intelligence for finance researchers from both academia and financial industry due to its broad implementation areas and substantial impact. Machine Learning (ML) researchers came up with various models and a vast number of studies have been published accordingly. As such, a significant amount of surveys exist covering ML for financial time series forecasting studies. Lately, Deep Learning (DL) models started appearing within the field, with results that significantly outperform traditional ML counterparts. Even though there is a growing interest in developing models for financial time series forecasting research, there is a lack of review papers that were solely focused on DL for finance. Hence, our motivation in this paper is to provide a comprehensive literature review on DL studies for financial time series forecasting implementations. We not only categorized the studies according to their intended forecasting implementation areas, such as index, forex, commodity forecasting, but also grouped them based on their DL model choices, such as Convolutional Neural Networks (CNNs), Deep Belief Networks (DBNs), Long-Short Term Memory (LSTM). We also tried to envision the future for the field by highlighting the possible setbacks and opportunities, so the interested researchers can benefit."
130,4,4,2019,A Survey of Deep Learning and Its Applications: A New Paradigm to Machine Learning,"Shaveta Dargan, Munish Kumar, Maruthi Rohit Ayyagari, G. Kumar",Archives of Computational Methods in Engineering,2019-06-01,1029,14,208.534,Deep Learning and Financial Time Series,survey/review; machine-learning; deep-learning,machine-learning; deep-learning,Positions A Survey of Deep Learning and Its Applications: A New Paradigm to Machine Learning within Deep Learning and Financial Time Series.,"high citation signal (1,029); influential citation signal (14)","Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1007/s11831-019-09344-w,https://www.semanticscholar.org/paper/e67121cd31e95fba6c892724e619323ad7564b03,,,10.1007/s11831-019-09344-w,,,191166260,Computer Science,Review,machine learning stock market; securities market,2,citations=1029; influential=14; survey/benchmark signal; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
136,5,5,2019,Client-Edge-Cloud Hierarchical Federated Learning,"Lumin Liu, Jun Zhang, S. H. Song, K. Letaief",ICC 2020 - 2020 IEEE International Conference on Communications (ICC),2019-05-16,1008,134,227.842,Deep Learning and Financial Time Series,machine-learning; deep-learning,machine-learning; deep-learning,Federated Learning is a collaborative machine learning framework to train a deep learning model without accessing clients’ private data.,"high citation signal (1,008); influential citation signal (134); open-access PDF metadata","Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1109/icc40277.2020.9148862,https://www.semanticscholar.org/paper/afb1acd9cb0caa50b9b9170e3cd63fa4a6f65478,https://arxiv.org/pdf/1905.06641,,10.1109/icc40277.2020.9148862,1905.06641,,204978458,Computer Science,JournalArticle; Conference,algorithmic trading,1,citations=1008; influential=134; AI/ML method signal; open PDF metadata; trade term matches=2,"Federated Learning is a collaborative machine learning framework to train a deep learning model without accessing clients’ private data. Previous works assume one central parameter server either at the cloud or at the edge. The cloud server can access more data but with excessive communication overhead and long latency, while the edge server enjoys more efficient communications with the clients. To combine their advantages, we propose a client-edge-cloud hierarchical Federated Learning system, supported with a HierFAVG algorithm that allows multiple edge servers to perform partial model aggregation. In this way, the model can be trained faster and better communication-computation trade-offs can be achieved. Convergence analysis is provided for HierFAVG and the effects of key parameters are also investigated, which lead to qualitative design guidelines. Empirical experiments verify the analysis and demonstrate the benefits of this hierarchical architecture in different data distribution scenarios. Particularly, it is shown that by introducing the intermediate edge servers, the model training time and the energy consumption of the end devices can be simultaneously reduced compared to cloud-based Federated Learning."
164,6,6,2019,Federated Learning over Wireless Networks: Optimization Model Design and Analysis,"N. H. Tran, Wei Bao, Albert Y. Zomaya, Minh N. H. Nguyen, C. Hong",IEEE Conference on Computer Communications,2019-04-01,901,77,216.695,Machine Learning for Stock Prediction,machine-learning,machine-learning," increasing interest in a new machine learning technique called Federated Learning, in which the model training is distributed over mobile user equipments (UEs), and each UE contributes to the learning model by independently computing the gradient based on its local training data.",high citation signal (901); influential citation signal (77),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1109/INFOCOM.2019.8737464,https://www.semanticscholar.org/paper/ff605ade239aa90caea65ef3f2447c8736a794b7,,,10.1109/INFOCOM.2019.8737464,,,86439367,Computer Science; Engineering,JournalArticle; Conference,algorithmic trading,1,citations=901; influential=77; AI/ML method signal; open PDF metadata; trade term matches=1,"There is an increasing interest in a new machine learning technique called Federated Learning, in which the model training is distributed over mobile user equipments (UEs), and each UE contributes to the learning model by independently computing the gradient based on its local training data. Federated Learning has several benefits of data privacy and potentially a large amount of UE participants with modern powerful processors and low-delay mobile-edge networks. While most of the existing work focused on designing learning algorithms with provable convergence time, other issues such as uncertainty of wireless channels and UEs with heterogeneous power constraints and local data size, are under-explored. These issues especially affect to various trade-offs: (i) between computation and communication latencies determined by learning accuracy level, and thus (ii) between the Federated Learning time and UE energy consumption. We fill this gap by formulating a Federated Learning over wireless network as an optimization problem FEDL that captures both trade-offs. Even though FEDL is non-convex, we exploit the problem structure to decompose and transform it to three convex sub-problems. We also obtain the globally optimal solution by charactering the closed-form solutions to all sub-problems, which give qualitative insights to problem design via the obtained optimal FEDL learning time, accuracy level, and UE energy cost. Our theoretical analysis is also illustrated by extensive numerical results."
214,7,7,2019,A Performance and Cost Assessment of Machine Learning Interatomic Potentials.,"Yunxing Zuo, Chi Chen, Xiang-Guo Li, Z. Deng, Yiming Chen, J. Behler, Gábor Csányi, A. Shapeev, et al.",Journal of Physical Chemistry A,2019-06-20,800,28,202.231,Machine Learning for Stock Prediction,machine-learning,machine-learning,Machine learning of the quantitative relationship between local environment descriptors and the potential energy surface of a system of atoms has emerged as a new frontier in the development of interatomic potentials (IAPs).,high citation signal (800); influential citation signal (28); open-access PDF metadata,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1021/acs.jpca.9b08723,https://www.semanticscholar.org/paper/60446c372811c25acc1e47b044e8e7458f0a4986,https://arxiv.org/pdf/1906.08888,,10.1021/acs.jpca.9b08723,1906.08888,31916773,195316405,Chemistry; Computer Science; Mathematics; Medicine; Physics,JournalArticle,quantitative trading,1,citations=800; influential=28; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=1,"Machine learning of the quantitative relationship between local environment descriptors and the potential energy surface of a system of atoms has emerged as a new frontier in the development of interatomic potentials (IAPs). Here, we present a comprehensive evaluation of ML-IAPs based on four local environment descriptors --- atom-centered symmetry functions (ACSF), smooth overlap of atomic positions (SOAP), the Spectral Neighbor Analysis Potential (SNAP) bispectrum components, and moment tensors --- using a diverse data set generated using high-throughput density functional theory (DFT) calculations. The data set comprising bcc (Li, Mo) and fcc (Cu, Ni) metals and diamond group IV semiconductors (Si, Ge) is chosen to span a range of crystal structures and bonding. All descriptors studied show excellent performance in predicting energies and forces far surpassing that of classical IAPs, as well as predicting properties such as elastic constants and phonon dispersion curves. We observe a general trade-off between accuracy and the degrees of freedom of each model, and consequently computational cost. We will discuss these trade-offs in the context of model selection for molecular dynamics and other applications."
218,8,8,2019,Mitigating bias in algorithmic hiring: evaluating claims and practices,"Manish Raghavan, Solon Barocas, J. Kleinberg, K. Levy",FAT*,2019-06-21,798,41,201.361,"Risk, Volatility, and Forecast Evaluation",forecasting,stock-prediction,"There has been rapidly growing interest in the use of algorithms in hiring, especially as a means to address or mitigate bias.",high citation signal (798); influential citation signal (41); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1145/3351095.3372828,https://www.semanticscholar.org/paper/67ee0b90c1c1c5017980b19d7f22410091735afe,https://dl.acm.org/action/downloadSupplement?doi=10.1145%2F3351095.3372828&file=p469-raghavan-supp.pdf&download=true,,10.1145/3351095.3372828,1906.09208,,195316573,Business; Computer Science,Book; JournalArticle,algorithmic trading,1,citations=798; influential=41; open PDF metadata; trade term matches=1,"There has been rapidly growing interest in the use of algorithms in hiring, especially as a means to address or mitigate bias. Yet, to date, little is known about how these methods are used in practice. How are algorithmic assessments built, validated, and examined for bias? In this work, we document and analyze the claims and practices of companies offering algorithms for employment assessment. In particular, we identify vendors of algorithmic pre-employment assessments (i.e., algorithms to screen candidates), document what they have disclosed about their development and validation procedures, and evaluate their practices, focusing particularly on efforts to detect and mitigate bias. Our analysis considers both technical and legal perspectives. Technically, we consider the various choices vendors make regarding data collection and prediction targets, and explore the risks and trade-offs that these choices pose. We also discuss how algorithmic de-biasing techniques interface with, and create challenges for, antidiscrimination law."
254,9,9,2019,Classifying IoT Devices in Smart Environments Using Network Traffic Characteristics,"Arunan Sivanathan, H. Gharakheili, F. Loi, Adam Radford, C. Wijenayake, A. Vishwanath, V. Sivaraman",IEEE Transactions on Mobile Computing,2019-08-01,721,115,227.355,Machine Learning for Stock Prediction,machine-learning,machine-learning,"The Internet of Things (IoT) is being hailed as the next wave revolutionizing our society, and smart homes, enterprises, and cities are increasingly being equipped with a plethora of IoT devices.",high citation signal (721); influential citation signal (115); recognized finance/AI venue,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1109/TMC.2018.2866249,https://www.semanticscholar.org/paper/56a57b99b100694f74fa38b9a18b9269d6c9f937,,,10.1109/TMC.2018.2866249,,,70082542,Computer Science; Engineering; Environmental Science,JournalArticle,algorithmic trading,1,citations=721; influential=115; recognized finance/AI venue; AI/ML method signal; open PDF metadata; trade term matches=1,"The Internet of Things (IoT) is being hailed as the next wave revolutionizing our society, and smart homes, enterprises, and cities are increasingly being equipped with a plethora of IoT devices. Yet, operators of such smart environments may not even be fully aware of their IoT assets, let alone whether each IoT device is functioning properly safe from cyber-attacks. In this paper, we address this challenge by developing a robust framework for IoT device classification using traffic characteristics obtained at the network level. Our contributions are fourfold. First, we instrument a smart environment with 28 different IoT devices spanning cameras, lights, plugs, motion sensors, appliances, and health-monitors. We collect and synthesize traffic traces from this infrastructure for a period of six months, a subset of which we release as open data for the community to use. Second, we present insights into the underlying network traffic characteristics using statistical attributes such as activity cycles, port numbers, signalling patterns, and cipher suites. Third, we develop a multi-stage machine learning based classification algorithm and demonstrate its ability to identify specific IoT devices with over 99 percent accuracy based on their network activity. Finally, we discuss the trade-offs between cost, speed, and performance involved in deploying the classification framework in real-time. Our study paves the way for operators of smart environments to monitor their IoT assets for presence, functionality, and cyber-security without requiring any specialized devices or protocols."
266,10,10,2019,Provably Efficient Reinforcement Learning with Linear Function Approximation,"Chi Jin, Zhuoran Yang, Zhaoran Wang, Michael I. Jordan",Annual Conference Computational Learning Theory,2019-07-11,692,206,228.561,"Sentiment, News, and Alternative Data",reinforcement-learning; sentiment/text,reinforcement-trading; sentiment-altdata,"Modern reinforcement learning (RL) is commonly applied to practical problems with an enormous number of states, where function approximation must be deployed to approximate either the value function or the policy.",high citation signal (692); influential citation signal (206); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1287/moor.2022.1309,https://www.semanticscholar.org/paper/d423fa6cd0f4d088941d9fe4bebd834d0137c9b9,https://arxiv.org/pdf/1907.05388,,10.1287/moor.2022.1309,1907.05388,,221687655,Computer Science; Mathematics,JournalArticle; Conference,algorithmic trading; reinforcement learning trading,2,citations=692; influential=206; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,"Modern reinforcement learning (RL) is commonly applied to practical problems with an enormous number of states, where function approximation must be deployed to approximate either the value function or the policy. The introduction of function approximation raises a fundamental set of challenges involving computational and statistical efficiency, especially given the need to manage the exploration/exploitation trade-off. As a result, a core RL question remains open: how can we design provably efficient RL algorithms that incorporate function approximation? This question persists even in a basic setting with linear dynamics and linear rewards, for which only linear function approximation is needed. This paper presents the first provable RL algorithm with both polynomial run time and polynomial sample complexity in this linear setting, without requiring a “simulator” or additional assumptions. Concretely, we prove that an optimistic modification of least-squares value iteration—a classical algorithm frequently studied in the linear setting—achieves [Formula: see text] regret, where d is the ambient dimension of feature space, H is the length of each episode, and T is the total number of steps. Importantly, such regret is independent of the number of states and actions. Funding: This work was supported by the Defense Advanced Research Projects Agency program on Lifelong Learning Machines."
