rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
77,1,1,2016,Training Deep Nets with Sublinear Memory Cost,"Tianqi Chen, Bing Xu, Chiyuan Zhang, Carlos Guestrin",arXiv.org,2016-04-21,1474,132,235.986,Deep Learning and Financial Time Series,deep-learning,deep-learning,We propose a systematic approach to reduce the memory consumption of deep neural network training.,"high citation signal (1,474); influential citation signal (132)","Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://www.semanticscholar.org/paper/942deb7d865b7782c03176d95e3a0d56cb71009e,https://www.semanticscholar.org/paper/942deb7d865b7782c03176d95e3a0d56cb71009e,,,,1604.06174,,15865278,Computer Science; Mathematics,JournalArticle,algorithmic trading,1,citations=1474; influential=132; AI/ML method signal; open PDF metadata; trade term matches=2,"We propose a systematic approach to reduce the memory consumption of deep neural network training. Specifically, we design an algorithm that costs O( √ n) memory to train a n layer network, with only the computational cost of an extra forward pass per mini-batch. As many of the state-of-the-art models hit the upper bound of the GPU memory, our algorithm allows deeper and more complex models to be explored, and helps advance the innovations in deep learning research. We focus on reducing the memory cost to store the intermediate feature maps and gradients during training. Computation graph analysis is used for automatic in-place operation and memory sharing optimizations. We show that it is possible to trade computation for memory giving a more memory efficient training algorithm with a little extra computation cost. In the extreme case, our analysis also shows that the memory consumption can be reduced to O(logn) with as little as O(n logn) extra cost for forward computation. Our experiments show that we can reduce the memory cost of a 1,000-layer deep residual network from 48G to 7G on ImageNet problems. Similarly, significant memory cost reduction is observed in training complex recurrent neural networks on very long sequences."
120,2,2,2016,A Survey of Predictive Modeling on Imbalanced Domains,"Paula Branco, Luís Torgo, Rita P. Ribeiro",ACM Computing Surveys,2016-08-13,1052,55,216.462,Machine Learning for Stock Prediction,survey/review,machine-learning,Many real-world data-mining applications involve obtaining predictive models using datasets with strongly imbalanced distributions of the target variable.,"high citation signal (1,052); influential citation signal (55); open-access PDF metadata","Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1145/2907070,https://www.semanticscholar.org/paper/736018160f8e6f6bd9b2a9101cd13ee67e573097,http://repositorio.inesctec.pt/bitstreams/8a2c1863-a3cc-4487-9a27-fd99ec702915/download,,10.1145/2907070,,,17123336,Computer Science; Mathematics,JournalArticle; Review,stock returns,1,citations=1052; influential=55; survey/benchmark signal; open PDF metadata; trade term matches=1,"Many real-world data-mining applications involve obtaining predictive models using datasets with strongly imbalanced distributions of the target variable. Frequently, the least-common values of this target variable are associated with events that are highly relevant for end users (e.g., fraud detection, unusual returns on stock markets, anticipation of catastrophes, etc.). Moreover, the events may have different costs and benefits, which, when associated with the rarity of some of them on the available training data, creates serious problems to predictive modeling techniques. This article presents a survey of existing techniques for handling these important applications of predictive analytics. Although most of the existing work addresses classification tasks (nominal target variables), we also describe methods designed to handle similar problems within regression tasks (numeric target variables). In this survey, we discuss the main challenges raised by imbalanced domains, propose a definition of the problem, describe the main approaches to these tasks, propose a taxonomy of the methods, summarize the conclusions of existing comparative studies as well as some theoretical analyses of some methods, and refer to some related problems within predictive modeling."
179,3,3,2016,Does Academic Research Destroy Stock Return Predictability,"R. D. Mclean, Jeffrey Pontiff, Pierluigi Balduzzi, Turan G. Bali, Brad Barber, David Chapman, Mark Bradshaw, Shane Corwin, et al.",,2016-01-14,867,52,211.44,Asset Pricing and Return Predictability,forecasting; asset-pricing,stock-prediction,Positions Does Academic Research Destroy Stock Return Predictability within Asset Pricing and Return Predictability.,high citation signal (867); influential citation signal (52); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1111/JOFI.12365,https://www.semanticscholar.org/paper/236f5a997e447047141d9e107255af8cb872af24,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jofi.12365,,10.1111/JOFI.12365,,,17263715,Business; Economics,,stock returns,1,citations=867; influential=52; open PDF metadata; title trade matches=2; trade term matches=2,
268,4,4,2016,Professor Forcing: A New Algorithm for Training Recurrent Networks,"Anirudh Goyal, Alex Lamb, Ying Zhang, Saizheng Zhang, Aaron C. Courville, Yoshua Bengio",Neural Information Processing Systems,2016-10-01,684,42,202.304,"General Finance, Surveys, and Trading Systems",deep-learning,stock-prediction,The Teacher Forcing algorithm trains recurrent networks by supplying observed sequence values as inputs during training and using the network’s own one-step-ahead predictions to do multi-step sampling.,high citation signal (684); influential citation signal (42),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/2fe874a1c85ecc9e848bf9defd76535e19d51f39,https://www.semanticscholar.org/paper/2fe874a1c85ecc9e848bf9defd76535e19d51f39,,,,1610.09038,,14994977,Computer Science; Mathematics,JournalArticle; Conference,algorithmic trading,1,citations=684; influential=42; AI/ML method signal; open PDF metadata; trade term matches=1,"The Teacher Forcing algorithm trains recurrent networks by supplying observed sequence values as inputs during training and using the network’s own one-step-ahead predictions to do multi-step sampling. We introduce the Professor Forcing algorithm, which uses adversarial domain adaptation to encourage the dynamics of the recurrent network to be the same when training the network and when sampling from the network over multiple time steps. We apply Professor Forcing to language modeling, vocal synthesis on raw waveforms, handwriting generation, and image generation. Empirically we find that Professor Forcing acts as a regularizer, improving test likelihood on character level Penn Treebank and sequential MNIST. We also find that the model qualitatively improves samples, especially when sampling for a large number of time steps. This is supported by human evaluation of sample quality. Trade-offs between Professor Forcing and Scheduled Sampling are discussed. We produce T-SNEs showing that Professor Forcing successfully makes the dynamics of the network during training and sampling more similar."
310,5,5,2016,CEO Overconfidence and Stock Price Crash Risk,"Jeong‐Bon Kim, Zheng Wang, Liandong Zhang",,2016-12-01,620,29,198.106,"Risk, Volatility, and Forecast Evaluation",risk/volatility,stock-prediction; risk-volatility,This study examines the association between chief executive officer (CEO) overconfidence and future stock price crash risk.,high citation signal (620); influential citation signal (29); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1111/1911-3846.12217,https://www.semanticscholar.org/paper/c77ed565dc272881358b7b85718e14a19bc39274,https://ink.library.smu.edu.sg/soa_research/1707,,10.1111/1911-3846.12217,,,154898474,Business; Economics,,stock returns,1,citations=620; influential=29; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,"This study examines the association between chief executive officer (CEO) overconfidence and future stock price crash risk. Overconfident managers overestimate the returns to their investment projects and misperceive negative net present value (NPV) projects as value creating. They also tend to ignore or explain away privately observed negative feedback. As a result, negative NPV projects are kept for too long and their bad performance accumulates, which can lead to stock price crashes. Using a large sample of firms for the period 1993–2010, we find that firms with overconfident CEOs have higher stock price crash risk than firms with nonoverconfident CEOs. The impact of managerial overconfidence on crash risk is more pronounced when the CEO is more dominant in the top management team and when there are greater differences of opinion among investors. Finally, it appears that the effect of CEO overconfidence on crash risk is less pronounced for firms with more conservative accounting policies."
450,6,6,2016,Crafting adversarial input sequences for recurrent neural networks,"Nicolas Papernot, P. Mcdaniel, A. Swami, Richard E. Harang",IEEE Military Communications Conference,2016-04-28,493,46,200.358,Machine Learning for Stock Prediction,machine-learning; deep-learning,machine-learning; ai-based-trade,"Machine learning models are frequently used to solve complex security problems, as well as to make decisions in sensitive situations like guiding autonomous vehicles or predicting financial market behaviors.",high citation signal (493); influential citation signal (46); open-access PDF metadata,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1109/MILCOM.2016.7795300,https://www.semanticscholar.org/paper/1439e05971a053c2368e6dee6d484b43c833d43c,http://arxiv.org/pdf/1604.08275,,10.1109/MILCOM.2016.7795300,1604.08275,,12390290,Computer Science,JournalArticle; Conference,securities market,1,citations=493; influential=46; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=3,"Machine learning models are frequently used to solve complex security problems, as well as to make decisions in sensitive situations like guiding autonomous vehicles or predicting financial market behaviors. Previous efforts have shown that numerous machine learning models are vulnerable to adversarial manipulations of their inputs taking the form of adversarial samples. Such inputs are crafted by adding carefully selected perturbations to legitimate inputs so as to force the machine learning model to misbehave, for instance by outputting a wrong class if the machine learning task of interest is classification. In fact, to the best of our knowledge, all previous work on adversarial samples crafting for neural networks considered models used to solve classification tasks, most frequently in computer vision applications. In this paper, we investigate adversarial input sequences for recurrent neural networks processing sequential data. We show that the classes of algorithms introduced previously to craft adversarial samples misclassified by feed-forward neural networks can be adapted to recurrent neural networks. In a experiment, we show that adversaries can craft adversarial sequences misleading both categorical and sequential recurrent neural networks."
550,7,7,2016,Economic policy uncertainty and stock markets: Long-run evidence from the US,"Mohamed Arouri, Christophe Estay, C. Rault, D. Roubaud",,2016-08-01,430,21,180.729,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,Positions Economic policy uncertainty and stock markets: Long-run evidence from the US within Reinforcement Learning and Algorithmic Trading.,high citation signal (430); influential citation signal (21),"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1016/J.FRL.2016.04.011,https://www.semanticscholar.org/paper/0bd9f91c7343d7d4249985ddb86144ddf9892879,,,10.1016/J.FRL.2016.04.011,,,156848121,Economics,,stock returns,1,citations=430; influential=21; open PDF metadata; title trade matches=1; trade term matches=1,
554,8,8,2016,Short Interest and Aggregate Stock Returns,"D. Rapach, Matthew C. Ringgenberg, Guofu Zhou",,2016-02-10,428,36,190.905,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Short Interest and Aggregate Stock Returns within Asset Pricing and Return Predictability.,high citation signal (428); influential citation signal (36),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.2474930,https://www.semanticscholar.org/paper/0fe27ebeb3bc6c457d41000f1b89442c072dc77c,,,10.2139/SSRN.2474930,,,53976449,Economics,,stock returns,1,citations=428; influential=36; open PDF metadata; title trade matches=2; trade term matches=2,
574,9,9,2016,DroidDetector: Android Malware Characterization and Detection Using Deep Learning,"Zhenlong Yuan, Yongqiang Lu, Yibo Xue",,2016-02-04,419,20,184.509,Deep Learning and Financial Time Series,machine-learning; deep-learning,machine-learning; deep-learning; behavioral-finance,Smartphones and mobile tablets are rapidly becoming indispensable in daily life.,high citation signal (419); influential citation signal (20); open-access PDF metadata,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1109/TST.2016.7399288,https://www.semanticscholar.org/paper/bfbdf36d50066c39dedf688150d63ba4b84d7e52,https://ieeexplore.ieee.org/ielx7/5971803/7399276/07399288.pdf,,10.1109/TST.2016.7399288,,,2605091,Computer Science; Engineering,,securities market,1,citations=419; influential=20; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=2,"Smartphones and mobile tablets are rapidly becoming indispensable in daily life. Android has been the most popular mobile operating system since 2012. However, owing to the open nature of Android, countless malwares are hidden in a large number of benign apps in Android markets that seriously threaten Android security. Deep learning is a new area of machine learning research that has gained increasing attention in artificial intelligence. In this study, we propose to associate the features from the static analysis with features from dynamic analysis of Android apps and characterize malware using deep learning techniques. We implement an online deep-learning-based Android malware detection engine (DroidDetector) that can automatically detect whether an app is a malware or not. With thousands of Android apps, we thoroughly test DroidDetector and perform an indepth analysis on the features that deep learning essentially exploits to characterize malware. The results show that deep learning is suitable for characterizing Android malware and especially effective with the availability of more training data. DroidDetector can achieve 96.76% detection accuracy, which outperforms traditional machine learning techniques. An evaluation of ten popular anti-virus softwares demonstrates the urgency of advancing our capabilities in Android malware detection."
582,10,10,2016,Sentiment analysis of Twitter data for predicting stock market movements,"Venkata Sasank Pagolu, Kamal Nayan Reddy Challa, G. Panda, B. Majhi",Software and Compilers for Embedded Systems,2016-10-01,412,17,188.981,"Sentiment, News, and Alternative Data",forecasting; machine-learning; deep-learning; sentiment/text,stock-prediction; machine-learning; deep-learning; ai-based-trade; sentiment-altdata; behavioral-finance,Predicting stock market movements is a well-known problem of interest.,high citation signal (412); influential citation signal (17); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1109/SCOPES.2016.7955659,https://www.semanticscholar.org/paper/fcbba03b6156295a5738f9f03d157f67f665365c,https://arxiv.org/pdf/1610.09225,,10.1109/SCOPES.2016.7955659,1610.09225,,9059664,Business; Computer Science; Economics,JournalArticle; Conference,machine learning stock market; news sentiment stock market; stock market prediction; stock price prediction,4,citations=412; influential=17; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=5; query hits=4,"Predicting stock market movements is a well-known problem of interest. Now-a-days social media is perfectly representing the public sentiment and opinion about current events. Especially, Twitter has attracted a lot of attention from researchers for studying the public sentiments. Stock market prediction on the basis of public sentiments expressed on Twitter has been an intriguing field of research. Previous studies have concluded that the aggregate public mood collected from Twitter may well be correlated with Dow Jones Industrial Average Index (DJIA). The thesis of this work is to observe how well the changes in stock prices of a company, the rises and falls, are correlated with the public opinions being expressed in tweets about that company. Understanding author's opinion from a piece of text is the objective of sentiment analysis. The present paper have employed two different textual representations, Word2vec and N-gram, for analyzing the public sentiments in tweets. In this paper, we have applied sentiment analysis and supervised machine learning principles to the tweets extracted from Twitter and analyze the correlation between stock market movements of a company and sentiments in tweets. In an elaborate way, positive news and tweets in social media about a company would definitely encourage people to invest in the stocks of that company and as a result the stock price of that company would increase. At the end of the paper, it is shown that a strong correlation exists between the rise and falls in stock prices with the public sentiments in tweets."
