rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
23,1,2,2017,Deep learning with long short-term memory networks for financial market predictions,"Thomas G. Fischer, C. Krauss",European Journal of Operational Research,2017-12-01,2415,137,266.359,"Risk, Volatility, and Forecast Evaluation",forecasting; machine-learning; deep-learning; risk/volatility,machine-learning; deep-learning; ai-based-trade; risk-volatility,Long short-term memory (LSTM) networks are a state-of-the-art technique for sequence learning.,"high citation signal (2,415); influential citation signal (137); open-access PDF metadata",Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1016/j.ejor.2017.11.054,https://www.semanticscholar.org/paper/701e59358fda0d865d7b26cd954a93a5ad20fd13,https://www.econstor.eu/bitstream/10419/157808/1/886576210.pdf,,10.1016/j.ejor.2017.11.054,,,207640363,Business; Computer Science; Economics,JournalArticle,financial market prediction,1,citations=2415; influential=137; survey/benchmark signal; investment validation signal; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=7,"Long short-term memory (LSTM) networks are a state-of-the-art technique for sequence learning. They are less commonly applied to financial time series predictions, yet inherently suitable for this domain. We deploy LSTM networks for predicting out-of-sample directional movements for the constituent stocks of the S&P 500 from 1992 until 2015. With daily returns of 0.46 percent and a Sharpe ratio of 5.8 prior to transaction costs, we find LSTM networks to outperform memory-free classification methods, i.e., a random forest (RAF), a deep neural net (DNN), and a logistic regression classifier (LOG). The outperformance relative to the general market is very clear from 1992 to 2009, but as of 2010, excess returns seem to have been arbitraged away with LSTM profitability fluctuating around zero after transaction costs. We further unveil sources of profitability, thereby shedding light into the black box of artificial neural networks. Specifically, we find one common pattern among the stocks selected for trading – they exhibit high volatility and a short-term reversal return profile. Leveraging these findings, we are able to formalize a rules-based short-term reversal strategy that yields 0.23 percent prior to transaction costs. Further regression analysis unveils low exposure of the LSTM returns to common sources of systematic risk – also compared to the three benchmark models."
94,2,4,2017,A deep learning framework for financial time series using stacked autoencoders and long-short term memory,"Wei Bao, Jun Yue, Yulei Rao",PLoS ONE,2017-07-14,1004,46,219.982,Deep Learning and Financial Time Series,forecasting; deep-learning,stock-prediction; deep-learning; ai-based-trade; behavioral-finance,The application of deep learning approaches to finance has received a great deal of attention from both investors and researchers.,"high citation signal (1,004); influential citation signal (46); open-access PDF metadata","Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1371/journal.pone.0180944,https://www.semanticscholar.org/paper/8718f7463b65147431872def16ddd2f08059fa23,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0180944&type=printable,,10.1371/journal.pone.0180944,,28708865,37606221,Business; Computer Science; Medicine,JournalArticle,financial time series forecasting,1,citations=1004; influential=46; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=5,"The application of deep learning approaches to finance has received a great deal of attention from both investors and researchers. This study presents a novel deep learning framework where wavelet transforms (WT), stacked autoencoders (SAEs) and long-short term memory (LSTM) are combined for stock price forecasting. The SAEs for hierarchically extracted deep features is introduced into stock price forecasting for the first time. The deep learning framework comprises three stages. First, the stock price time series is decomposed by WT to eliminate noise. Second, SAEs is applied to generate deep high-level features for predicting the stock price. Third, high-level denoising features are fed into LSTM to forecast the next day’s closing price. Six market indices and their corresponding index futures are chosen to examine the performance of the proposed model. Results show that the proposed model outperforms other similar models in both predictive accuracy and profitability performance."
136,3,6,2017,"Stock price prediction using LSTM, RNN and CNN-sliding window model","Sreelekshmy Selvin, R. Vinayakumar, E. Gopalakrishnan, V. Menon, Kritik Soman","International Conference on Advances in Computing, Communications and Informatics",2017-09-01,855,25,210.163,Deep Learning and Financial Time Series,forecasting; deep-learning,stock-prediction; deep-learning; ai-based-trade,"Positions Stock price prediction using LSTM, RNN and CNN-sliding window model within Deep Learning and Financial Time Series.",high citation signal (855); influential citation signal (25),"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1109/ICACCI.2017.8126078,https://www.semanticscholar.org/paper/64ca5f3e4fa2d33ae860bebaea81420fae0759af,,,10.1109/ICACCI.2017.8126078,,,24976744,Business; Computer Science,JournalArticle; Conference,deep learning stock prediction; equity market forecasting; neural networks stock market; stock market prediction; stock price prediction; value investing stock market,6,citations=855; influential=25; open PDF metadata; title trade matches=3; trade term matches=3; query hits=6,
147,4,7,2017,Does policy uncertainty affect mergers and acquisitions?,"A. Bonaimé, Huseyin Gulen, Mihai Ion",Journal of Financial Economics,2017-05-30,831,37,217.851,Reinforcement Learning and Algorithmic Trading,reinforcement-learning; risk/volatility,reinforcement-trading; risk-volatility,"Using a recently developed measure of political and regulatory uncertainty, we document that policy uncertainty is strongly negatively associated with merger and acquisition activity at the macro and firm levels.",high citation signal (831); influential citation signal (37); recognized finance/AI venue,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.2139/SSRN.2813466,https://www.semanticscholar.org/paper/54a118fc1e7113ad4cd5942e85efcd0715199059,,,10.2139/SSRN.2813466,,,157764993,Business; Economics; Political Science,,stock returns,1,citations=831; influential=37; recognized finance/AI venue; investment validation signal; open PDF metadata; trade term matches=3,"Using a recently developed measure of political and regulatory uncertainty, we document that policy uncertainty is strongly negatively associated with merger and acquisition activity at the macro and firm levels. Increases in policy uncertainty are associated with significant declines in aggregate deal volume and value, and in the likelihood of merger waves. Further, a one standard deviation increase in policy uncertainty is associated with an 8.9% decrease in acquisition likelihood (relative to the unconditional mean) during the following year. The effect of policy uncertainty varies in the cross section, with stronger effects if the target represents a less reversible investment, faces similar policy risk exposure, or if the acquirer's product demand or stock returns exhibit greater policy uncertainty sensitivity. The effect is attenuated for deals that cannot be delayed or result in vertical integration. To alleviate endogeneity concerns stemming from an omitted variable bias, we control for a wide array of proxies for overall economic conditions, potential valuation waves, and other sources of uncertainty and employ an instrumental variables approach."
151,5,8,2017,Financial Distress Prediction in an International Context: A Review and Empirical Analysis of Altman's Z‐Score Model,"Edward I. Altman, Małgorzata Iwanicz-Drozdowska, E. Laitinen, Arto Suvas",,2017-06-01,821,81,218.352,"General Finance, Surveys, and Trading Systems",survey/review; forecasting,stock-prediction,"Positions Financial Distress Prediction in an International Context: A Review and Empirical Analysis of Altman's Z‐Score Model within General Finance, Surveys, and Trading Systems.",high citation signal (821); influential citation signal (81),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/JIFM.12053,https://www.semanticscholar.org/paper/d2985db06922a268dbefaf9c003da119f87ab415,,,10.1111/JIFM.12053,,,155302026,Business; Economics,Review,financial market prediction,1,citations=821; influential=81; survey/benchmark signal; open PDF metadata; title trade matches=1; trade term matches=1,
158,6,9,2017,Stock market's price movement prediction with LSTM neural networks,"David M. Q. Nelson, A. Pereira, Renato A. de Oliveira",IEEE International Joint Conference on Neural Network,2017-05-14,806,43,222.232,Deep Learning and Financial Time Series,forecasting; deep-learning,stock-prediction; deep-learning; ai-based-trade,Positions Stock market's price movement prediction with LSTM neural networks within Deep Learning and Financial Time Series.,high citation signal (806); influential citation signal (43),"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1109/IJCNN.2017.7966019,https://www.semanticscholar.org/paper/0ea2f1f5c470c4947b48bbd21245fb327282f3b4,,,10.1109/IJCNN.2017.7966019,,,206919491,Business; Computer Science,JournalArticle; Conference,machine learning stock market; neural networks stock market; stock market prediction; stock price prediction; technical analysis stock market,5,citations=806; influential=43; AI/ML method signal; open PDF metadata; title trade matches=4; trade term matches=4; query hits=5,
168,7,10,2017,Deep Direct Reinforcement Learning for Financial Signal Representation and Trading,"Yue Deng, Feng Bao, Youyong Kong, Zhiquan Ren, Qionghai Dai",IEEE Transactions on Neural Networks and Learning Systems,2017-03-01,784,38,221.935,Reinforcement Learning and Algorithmic Trading,deep-learning; reinforcement-learning,reinforcement-trading,Positions Deep Direct Reinforcement Learning for Financial Signal Representation and Trading within Reinforcement Learning and Algorithmic Trading.,high citation signal (784); influential citation signal (38); recognized finance/AI venue,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1109/TNNLS.2016.2522401,https://www.semanticscholar.org/paper/f96478d0694f18384934fc19a2655170f32e2d8c,,,10.1109/TNNLS.2016.2522401,,26890927,9398383,Computer Science; Medicine,JournalArticle,neural networks stock market; reinforcement learning trading,2,citations=784; influential=38; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=3; query hits=2,
176,8,11,2017,On Comparing Results from CB-SEM and PLS-SEM: Five Perspectives and Five Recommendations,"Edward E. Rigdon, M. Sarstedt, C. Ringle",,2017-09-19,768,28,197.334,Deep Learning and Financial Time Series,forecasting; asset-pricing; deep-learning,stock-prediction; deep-learning; asset-pricing; behavioral-finance,"escriptive statistics and the application of multivariate data analysis techniques such as regression analysis and factor analysis belong to the core set of statistical instruments, and their use has generated findings that have significantly shaped the way we see the world today.",high citation signal (768); influential citation signal (28); open-access PDF metadata,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.15358/0344-1369-2017-3-4,https://www.semanticscholar.org/paper/04d559b56e5e25c26bda6849b7ccaa076422dfc0,https://doi.org/10.15358/0344-1369-2017-3-4,,10.15358/0344-1369-2017-3-4,,,59425975,Business; Computer Science; Mathematics; Psychology,,stock price prediction,1,citations=768; influential=28; open PDF metadata; trade term matches=3,"Descriptive statistics and the application of multivariate data analysis techniques such as regression analysis and factor analysis belong to the core set of statistical instruments, and their use has generated findings that have significantly shaped the way we see the world today. The increasing reliance on and acceptance of statistical analysis, as well as the advent of powerful computer systems that allow for handling large amounts of data, paved the way for the development of more advanced next-generation analysis techniques. Structural equation modeling (SEM) is among the most useful advanced statistical analysis techniques that have emerged in the social sciences in recent decades. SEM is a class of multivariate techniques that combine aspects of factor analysis and regression, enabling the researcher to simultaneously examine relationships among measured variables and latent variables as well as between latent variables. Considering the ever-increasing importance of understanding latent phenomena such as consumer perceptions, attitudes, or intentions and their influence on organizational performance measures (e.g., stock prices), it is not surprising that SEM has become one of the most prominent statistical analysis techniques today. While there are many approaches to conducting SEM, the most widely applied method is certainly covariance-based SEM (CB-SEM). Since its introduction by Karl Joreskog in 1973, CB-SEM has received considerable interest among empirical researchers across virtually all social sciences disciplines. Recently, however, partial least squares SEM (PLS-SEM) has gained massive attention in the social sciences as an alternative means to estimate relationships among multiple latent variables, each measured by a number of manifest variables. Along with the ongoing development of both SEM techniques, research has recently witnessed an increasing debate about the relative advantages of PLS-SEM vis-a-vis other SEM methods, which resulted in the formation of two opposing camps. One group of scholars, supportive of the PLS-SEM method, has emphasized the method’s prediction-orientation and capabilities to handle complex models, small sample sizes, and formatively specified constructs. The other group has noted that PLS-SEM is not a latent variable method, producing biased and inconsistent parameter estimates, calling for the abandonment of the method. Tying in with these debates, in this manuscript, we highlight five different perspectives on comparing results from CB-SEM and PLS-SEM. These perspectives imply that the universal rejection of one method over the other is shortsighted as such a step necessarily rests on assumptions about unknown entities in a model and the parameter estimation. We argue that researchers’ functional background and adherence to a specific position in philosophy of science contribute to the confusion over which method is “right” and which one is “wrong.” Based on our descriptions, we offer five recommendations that share a common theme: The comparison of results from CB-SEM and PLS-SEM—despite considerable research interest—is misguided, capable of providing both false confidence and false concern. Instead of seeking confidence in the comparison of results from the different approaches, researchers should instead focus on more fundamental aspects of modeling, measurement, and statistical analysis."
200,9,12,2017,Climate risks and market efficiency,"Harrison G. Hong, Frank Weikai Li, Jiangmin Xu",Journal of Econometrics,2017-04-11,701,14,197.099,Portfolio Optimization and Asset Allocation,forecasting; portfolio,stock-prediction; portfolio; behavioral-finance,We investigate whether stock markets efficiently price risks brought on or exacerbated by climate change.,high citation signal (701); influential citation signal (14); open-access PDF metadata,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.1016/j.jeconom.2018.09.015,https://www.semanticscholar.org/paper/a269909089901737a3004870f9affc782ef6b391,http://www.nber.org/papers/w22890.pdf,,10.1016/j.jeconom.2018.09.015,,,15424159,Business; Economics; Environmental Science; Mathematics,,market efficiency stock returns; stock returns,2,citations=701; influential=14; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=5; query hits=2,"We investigate whether stock markets efficiently price risks brought on or exacerbated by climate change. We focus on drought, the most damaging natural disaster for crops and food-company cash flows. We show that prolonged drought in a country, measured by the Palmer Drought Severity Index (PDSI) from climate studies, forecasts both declines in profitability ratios and poor stock returns for food companies in that country. A portfolio short food stocks of countries in drought and long those of countries not in drought generates a 9.2% annualized return from 1985 to 2015. This excess predictability is larger in countries having little history of droughts prior to the 1980s. Our findings support regulatory concerns of markets inexperienced with climate change underreacting to such risks."
201,10,13,2017,The Flash Crash: High-Frequency Trading in an Electronic Market,"Andrei A. Kirilenko, A. Kyle, M. Samadi, Tugkan Tuzun",,2017-01-06,700,40,203.145,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,Positions The Flash Crash: High-Frequency Trading in an Electronic Market within Market Microstructure and High-Frequency Trading.,high citation signal (700); influential citation signal (40); open-access PDF metadata,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.2139/SSRN.1686004,https://www.semanticscholar.org/paper/727ce33ae9b4602cd5b96691140c66fe864d3e00,https://www.repository.cam.ac.uk/bitstreams/c867f7d2-73c9-40d6-a2b3-554bea7af718/download,,10.2139/SSRN.1686004,,,169838937,Business; Economics,,high frequency trading stock market,1,citations=700; influential=40; open PDF metadata; title trade matches=2; trade term matches=2,
