rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
21,1,1,2008,"Measuring Financial Asset Return and Volatility Spillovers, with Application to Global Equity Markets*","F. Diebold, Kamil Yilmaz",,2008-08-01,3023,326,269.375,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Measuring Financial Asset Return and Volatility Spillovers, with Application to Global Equity Markets* within Risk, Volatility, and Forecast Evaluation.","high citation signal (3,023); influential citation signal (326); open-access PDF metadata",Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1111/J.1468-0297.2008.02208.X,https://www.semanticscholar.org/paper/b0a4749b11b86c6e45dc42b867e653203bdec9c6,https://economics.sas.upenn.edu/sites/default/files/filevault/working-papers/07-002.pdf,,10.1111/J.1468-0297.2008.02208.X,,,1038078,Business; Economics,,equity returns,1,citations=3023; influential=326; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
26,2,2,2008,Predicting Excess Stock Returns Out of Sample: Can Anything Beat the Historical Average?,"J. Campbell, S. B. Thompson",,2008-07-01,2552,314,260.127,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Predicting Excess Stock Returns Out of Sample: Can Anything Beat the Historical Average? within Asset Pricing and Return Predictability.,"high citation signal (2,552); influential citation signal (314); open-access PDF metadata","Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1093/RFS/HHM055,https://www.semanticscholar.org/paper/dfbb2590bf4d8324e7c330d02185032152281d08,http://dash.harvard.edu/bitstream/handle/1/2622619/Campbell_Predicting.pdf,,10.1093/RFS/HHM055,,,17055954,Economics,,stock returns,1,citations=2552; influential=314; open PDF metadata; title trade matches=2; trade term matches=2,
31,3,3,2008,In Search of Distress Risk,"J. Campbell, Jens Hilscher, J. Szilágyi",Social Science Research Network,2008-12-01,2286,264,259.286,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,This paper explores the determinants of corporate failure and the pricing of financially distressed stocks using US data over the period 1963 to 2003.,"high citation signal (2,286); influential citation signal (264); open-access PDF metadata",Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1111/J.1540-6261.2008.01416.X,https://www.semanticscholar.org/paper/3e4c63d1ab2ed14bf47dd3f834e6d021eb094191,https://dash.harvard.edu/bitstream/1/3199070/2/campbellssrn_distressrisk.pdf,,10.1111/J.1540-6261.2008.01416.X,,,3903149,Business; Economics,,equity factor models; equity returns; stock returns,3,citations=2286; influential=264; investment validation signal; open PDF metadata; trade term matches=2; query hits=3,"This paper explores the determinants of corporate failure and the pricing of financially distressed stocks using US data over the period 1963 to 2003. Firms with higher leverage, lower profitability, lower market capitalization, lower past stock returns, more volatile past stock returns, lower cash holdings, higher market-book ratios, and lower prices per share are more likely to file for bankruptcy, be delisted, or receive a D rating. When predicting failure at longer horizons, the most persistent firm characteristics, market capitalization, the market-book ratio, and equity volatility become relatively more significant. Our model captures much of the time variation in the aggregate failure rate. Since 1981, financially distressed stocks have delivered anomalously low returns. They have lower returns but much higher standard deviations, market betas, and loadings on value and small-cap risk factors than stocks with a low risk of failure. These patterns hold in all size quintiles but are particularly strong in smaller stocks. They are inconsistent with the conjecture that the value and size effects are compensation for the risk of financial distress."
51,4,4,2008,Media Coverage and the Cross-Section of Stock Returns,"Lily H. Fang, Joel Peress",,2008-06-05,1747,117,238.047,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Media Coverage and the Cross-Section of Stock Returns within Asset Pricing and Return Predictability.,"high citation signal (1,747); influential citation signal (117)","Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.971202,https://www.semanticscholar.org/paper/eb06009141e706f9004d89c4e1d75cc4d6b24e4d,,,10.2139/SSRN.971202,,,54912466,Business; Economics,,stock returns,1,citations=1747; influential=117; open PDF metadata; title trade matches=2; trade term matches=2,
72,5,5,2008,Introduction to Time Series Analysis and Forecasting,T. Utlaut,,2008-03-28,1509,138,238.12,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Introduction to Time Series Analysis and Forecasting within General Finance, Surveys, and Trading Systems.","high citation signal (1,509); influential citation signal (138)","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1080/00224065.2008.11917751,https://www.semanticscholar.org/paper/f2e00dc73d29a9358be0a1bd0aac3f71ec916fc8,,,10.1080/00224065.2008.11917751,,,60760051,Business; Computer Science; Economics; Mathematics,Review,neural networks stock market; securities market; stock market prediction; stock price prediction,4,citations=1509; influential=138; open PDF metadata; title trade matches=1; trade term matches=1; query hits=4,
82,6,6,2008,Asset Growth and the Cross-Section of Stock Returns,"Michael J. Cooper, Huseyin Gulen, Michael J. Schill",,2008-08-01,1387,111,232.243,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Asset Growth and the Cross-Section of Stock Returns within Asset Pricing and Return Predictability.,"high citation signal (1,387); influential citation signal (111)","Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.760967,https://www.semanticscholar.org/paper/b56400acef7c23121c0894970f5f2ef6419e3726,,,10.2139/SSRN.760967,,,15685503,Economics,,stock returns,1,citations=1387; influential=111; open PDF metadata; title trade matches=2; trade term matches=2,
87,7,7,2008,Oil price shocks and stock markets in the U.S. and 13 European countries,"Jungseok Park, Ronald A. Ratti",,2008-09-01,1359,79,224.084,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Oil price shocks and stock markets in the U.S. and 13 European countries within General Finance, Surveys, and Trading Systems.","high citation signal (1,359); influential citation signal (79)","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.ENECO.2008.04.003,https://www.semanticscholar.org/paper/932b266f3c1acf50e043b20a5b32838e0ffd774f,,,10.1016/J.ENECO.2008.04.003,,,54528650,Economics,,stock returns,1,citations=1359; influential=79; open PDF metadata; title trade matches=1; trade term matches=1,
155,8,8,2008,Individual Investor Trading and Stock Returns,"Ron Kaniel, Ron Kaniel, Gideon Saar, S. Titman, S. Titman",,2008-02-01,919,54,218.239,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Individual Investor Trading and Stock Returns within General Finance, Surveys, and Trading Systems.",high citation signal (919); influential citation signal (54),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/J.1540-6261.2008.01316.X,https://www.semanticscholar.org/paper/ad97252ee5201c38b369434bc98479854a41dd22,,,10.1111/J.1540-6261.2008.01316.X,,,10672892,Economics,,equity returns; stock returns,2,citations=919; influential=54; open PDF metadata; title trade matches=3; trade term matches=3; query hits=2,
172,9,9,2008,Which Shorts Are Informed,"Ekkehart Boehmer, Charles M. Jones, Xiaoyan Zhang",,2008-04-01,886,88,224.173,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,We construct a long daily panel of short sales using proprietary NYSE order data.,high citation signal (886); influential citation signal (88); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1111/J.1540-6261.2008.01324.X,https://www.semanticscholar.org/paper/251496cc19fb15d0e8ff85edb119371bcbd55c81,https://ink.library.smu.edu.sg/lkcsb_research/4660,,10.1111/J.1540-6261.2008.01324.X,,,15675332,Business; Economics,,financial economics stock market; stock returns,2,citations=886; influential=88; investment validation signal; open PDF metadata; trade term matches=4; query hits=2,"We construct a long daily panel of short sales using proprietary NYSE order data. From 2000 to 2004, shorting accounts for more than 12.9% of NYSE volume, sug- gesting that shorting constraints are not widespread. As a group, these short sellers are well informed. Heavily shorted stocks underperform lightly shorted stocks by a risk-adjusted average of 1.16% over the following 20 trading days (15.6% annualized). Institutional nonprogram short sales are the most informative; stocks heavily shorted by institutions underperform by 1.43% the next month (19.6% annualized). The re- sults indicate that, on average, short sellers are important contributors to efficient stock prices. THROUGHOUT THE FINANCIAL ECONOMICS LITERATURE, short sellers occupy an exalted place in the pantheon of investors as rational, informed market participants who act to keep prices in line. Theoreticians often generate a divergence be- tween prices and fundamentals by building models that prohibit or constrain short sellers (e.g., Miller (1977), Harrison and Kreps (1978), Duffie, Garleanu, and Pedersen (2002), Hong, Scheinkman, and Xiong (2006)). Empirical evidence uniformly indicates that when short sale constraints are relaxed, overvalua- tions become less severe, suggesting that short sellers move prices toward fun- damentals (examples include Lamont and Thaler (2003), Danielsen and Sorescu (2001), Jones and Lamont (2002), Cohen, Diether, and Malloy (2007)). But there is surprisingly little direct evidence that short sellers know what they are doing. There is indirect evidence in the existing literature. For example, Aitken et al. (1998) show that in Australia, where some short sales were immediately disclosed to the public, the reporting of a short sale causes prices to decline immediately. Some authors (but not all) find that short interest predicts fu- ture returns. 1 Dechow et al. (2001) find that short sellers generate positive"
175,10,10,2008,Jumps in Financial Markets: A New Nonparametric Test and Jump Dynamics,"Suzanne S. Lee, P. Mykland",,2008-11-01,874,130,229.286,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Jumps in Financial Markets: A New Nonparametric Test and Jump Dynamics within General Finance, Surveys, and Trading Systems.",high citation signal (874); influential citation signal (130); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/RFS/HHM056,https://www.semanticscholar.org/paper/bcfc904e1c872b11c24c6c907b0716ea27a32d0d,http://galton.uchicago.edu/~mykland/paperlinks/LeeMykland-2535.pdf,,10.1093/RFS/HHM056,,,2039729,Business; Economics,,asset pricing stock returns; earnings announcements stock returns; equity returns; options market stock returns; stock returns,5,citations=874; influential=130; open PDF metadata; title trade matches=2; trade term matches=2; query hits=5,
