rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
70,1,1,2021,Offline Reinforcement Learning with Implicit Q-Learning,"Ilya Kostrikov, Ashvin Nair, S. Levine",International Conference on Learning Representations,2021-10-12,1528,434,261.367,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading; behavioral-finance,"ffline reinforcement learning requires reconciling two conflicting aims: learning a policy that improves over the behavior policy that collected the dataset, while at the same time minimizing the deviation from the behavior policy so as to avoid errors due to distributional shift.","high citation signal (1,528); influential citation signal (434)","Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://www.semanticscholar.org/paper/348a855fe01f3f4273bf0ecf851ca688686dbfcc,https://www.semanticscholar.org/paper/348a855fe01f3f4273bf0ecf851ca688686dbfcc,,,,2110.06169,,238634325,Computer Science,JournalArticle,algorithmic trading; reinforcement learning trading,2,citations=1528; influential=434; survey/benchmark signal; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,"Offline reinforcement learning requires reconciling two conflicting aims: learning a policy that improves over the behavior policy that collected the dataset, while at the same time minimizing the deviation from the behavior policy so as to avoid errors due to distributional shift. This trade-off is critical, because most current offline reinforcement learning methods need to query the value of unseen actions during training to improve the policy, and therefore need to either constrain these actions to be in-distribution, or else regularize their values. We propose an offline RL method that never needs to evaluate actions outside of the dataset, but still enables the learned policy to improve substantially over the best behavior in the data through generalization. The main insight in our work is that, instead of evaluating unseen actions from the latest policy, we can approximate the policy improvement step implicitly by treating the state value function as a random variable, with randomness determined by the action (while still integrating over the dynamics to avoid excessive optimism), and then taking a state conditional upper expectile of this random variable to estimate the value of the best actions in that state. This leverages the generalization capacity of the function approximator to estimate the value of the best available action at a given state without ever directly querying a Q-function with this unseen action. Our algorithm alternates between fitting this upper expectile value function and backing it up into a Q-function. Then, we extract the policy via advantage-weighted behavioral cloning. We dub our method implicit Q-learning (IQL). IQL demonstrates the state-of-the-art performance on D4RL, a standard benchmark for offline reinforcement learning. We also demonstrate that IQL achieves strong performance fine-tuning using online interaction after offline initialization."
119,2,2,2021,Scaling Vision with Sparse Mixture of Experts,"C. Riquelme, J. Puigcerver, Basil Mustafa, Maxim Neumann, Rodolphe Jenatton, André Susano Pinto, Daniel Keysers, N. Houlsby",Neural Information Processing Systems,2021-06-10,1063,66,218.201,"Sentiment, News, and Alternative Data",deep-learning,deep-learning,Sparsely-gated Mixture of Experts networks (MoEs) have demonstrated excellent scalability in Natural Language Processing.,"high citation signal (1,063); influential citation signal (66)",Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://www.semanticscholar.org/paper/8690d62d4bbbd0b1ed5e1f25320d10853bfbeb01,https://www.semanticscholar.org/paper/8690d62d4bbbd0b1ed5e1f25320d10853bfbeb01,,,,2106.05974,,235417196,Computer Science; Mathematics,JournalArticle,algorithmic trading,1,citations=1063; influential=66; AI/ML method signal; open PDF metadata; trade term matches=1,"Sparsely-gated Mixture of Experts networks (MoEs) have demonstrated excellent scalability in Natural Language Processing. In Computer Vision, however, almost all performant networks are""dense"", that is, every input is processed by every parameter. We present a Vision MoE (V-MoE), a sparse version of the Vision Transformer, that is scalable and competitive with the largest dense networks. When applied to image recognition, V-MoE matches the performance of state-of-the-art networks, while requiring as little as half of the compute at inference time. Further, we propose an extension to the routing algorithm that can prioritize subsets of each input across the entire batch, leading to adaptive per-image compute. This allows V-MoE to trade-off performance and compute smoothly at test-time. Finally, we demonstrate the potential of V-MoE to scale vision models, and train a 15B parameter model that attains 90.35% on ImageNet."
163,3,3,2021,"Artificial intelligence in sustainable energy industry: Status Quo, challenges and opportunities","Tanveer Ahmad, Dongdong Zhang, Chao Huang, Hongcai Zhang, Ningyi Dai, Yonghua Song, Huanxin Chen",Journal of Cleaner Production,2021-03-20,902,21,199.0,Machine Learning for Stock Prediction,machine-learning,machine-learning,Abstract The energy industry is at a crossroads.,high citation signal (902); influential citation signal (21); open-access PDF metadata,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1016/J.JCLEPRO.2021.125834,https://www.semanticscholar.org/paper/111c844bb562ed4fac9ffe5647356345a508dbfd,https://www.sciencedirect.com/science/article/am/pii/S0959652621000548,,10.1016/J.JCLEPRO.2021.125834,,,233666384,Computer Science; Engineering; Environmental Science,,securities market,1,citations=902; influential=21; AI/ML method signal; open PDF metadata; trade term matches=1,"Abstract The energy industry is at a crossroads. Digital technological developments have the potential to change our energy supply, trade, and consumption dramatically. The new digitalization model is powered by the artificial intelligence (AI) technology. The integration of energy supply, demand, and renewable sources into the power grid will be controlled autonomously by smart software that optimizes decision-making and operations. AI will play an integral role in achieving this goal. This study focuses on the use of AI techniques in the energy sector. This study aims to present a realistic baseline that allows researchers and readers to compare their AI efforts, ambitions, new state-of-the-art applications, challenges, and global roles in policymaking. We covered three major aspects, including: i) the use of AI in solar and hydrogen power generation; (ii) the use of AI in supply and demand management control; and (iii) recent advances in AI technology. This study explored how AI techniques outperform traditional models in controllability, big data handling, cyberattack prevention, smart grid, IoT, robotics, energy efficiency optimization, predictive maintenance control, and computational efficiency. Big data, the development of a machine learning model, and AI will play an important role in the future energy market. Our study’s findings show that AI is becoming a key enabler of a complex, new and data-related energy industry, providing a key magic tool to increase operational performance and efficiency in an increasingly cut-throat environment. As a result, the energy industry, utilities, power system operators, and independent power producers may need to focus more on AI technologies if they want meaningful results to remain competitive. New competitors, new business strategies, and a more active approach to customers would require informed and flexible regulatory engagement with the associated complexities of customer safety, privacy, and information security. Given the pace of development in information technology, AI and data analysis, regulatory approvals for new services and products in the new Era of digital energy markets can be enforced as quickly and efficiently as possible."
293,4,4,2021,Global Pricing of Carbon-Transition Risk,"P. Bolton, Marcin T. Kacperczyk",Social Science Research Network,2021-02-01,641,16,191.886,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,The energy transition away from fossil fuels exposes companies to carbon‐transition risk.,high citation signal (641); influential citation signal (16); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.3386/W28510,https://www.semanticscholar.org/paper/73899b61683014cc50888ddc9275977f111c2afc,https://doi.org/10.3386/w28510,,10.3386/W28510,,,216216392,Business; Economics; Environmental Science,JournalArticle,risk premium stock returns; stock returns,2,citations=641; influential=16; investment validation signal; open PDF metadata; trade term matches=2; query hits=2,"The energy transition away from fossil fuels exposes companies to carbon‐transition risk. Estimating the market‐based premium associated with carbon‐transition risk in a cross section of 14,400 firms in 77 countries, we find higher stock returns associated with higher levels and growth rates of carbon emissions in all sectors and most countries. Carbon premia related to emissions growth are greater for firms located in countries with lower economic development, larger energy sectors, and less inclusive political systems. Premia related to emission levels are higher in countries with stricter domestic climate policies. The latter have increased with investor awareness about climate change risk.This article is protected by copyright. All rights reserved"
307,5,5,2021,Retiring Adult: New Datasets for Fair Machine Learning,"Frances Ding, Moritz Hardt, John Miller, Ludwig Schmidt",Neural Information Processing Systems,2021-08-10,621,115,222.075,Machine Learning for Stock Prediction,survey/review; forecasting; machine-learning; deep-learning,stock-prediction; machine-learning,"Although the fairness community has recognized the importance of data, researchers in the area primarily rely on UCI Adult when it comes to tabular data.",high citation signal (621); influential citation signal (115),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://www.semanticscholar.org/paper/0b40b4c631e3bfe8211c1529168029df7ad2e8e8,https://www.semanticscholar.org/paper/0b40b4c631e3bfe8211c1529168029df7ad2e8e8,,https://github.com/zykls/folktables,,2108.04884,,236975962,Computer Science; Mathematics,JournalArticle; Review,algorithmic trading,1,citations=621; influential=115; survey/benchmark signal; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=2,"Although the fairness community has recognized the importance of data, researchers in the area primarily rely on UCI Adult when it comes to tabular data. Derived from a 1994 US Census survey, this dataset has appeared in hundreds of research papers where it served as the basis for the development and comparison of many algorithmic fairness interventions. We reconstruct a superset of the UCI Adult data from available US Census sources and reveal idiosyncrasies of the UCI Adult dataset that limit its external validity. Our primary contribution is a suite of new datasets derived from US Census surveys that extend the existing data ecosystem for research on fair machine learning. We create prediction tasks relating to income, employment, health, transportation, and housing. The data span multiple years and all states of the United States, allowing researchers to study temporal shift and geographic variation. We highlight a broad initial sweep of new empirical insights relating to trade-offs between fairness criteria, performance of algorithmic interventions, and the role of distribution shift based on our new datasets. Our findings inform ongoing debates, challenge some existing narratives, and point to future research directions. Our datasets are available at https://github.com/zykls/folktables."
319,6,6,2021,A Comprehensive Comparative Study of Artificial Neural Network (ANN) and Support Vector Machines (SVM) on Stock Forecasting,"Akshit Kurani, Pavan Doshi, Aarya Vakharia, Manan Shah",Annals of Data Science,2021-06-02,612,11,196.993,Deep Learning and Financial Time Series,machine-learning; deep-learning,machine-learning; deep-learning,Positions A Comprehensive Comparative Study of Artificial Neural Network (ANN) and Support Vector Machines (SVM) on Stock Forecasting within Deep Learning and Financial Time Series.,high citation signal (612); influential citation signal (11),"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1007/s40745-021-00344-x,https://www.semanticscholar.org/paper/1b576a80c47f2674f3e59c1dd521107d81a66a9a,,,10.1007/s40745-021-00344-x,,,236248185,Business; Computer Science; Economics,,financial market prediction; neural networks stock market; stock market prediction; support vector machine stock prediction,4,citations=612; influential=11; AI/ML method signal; open PDF metadata; title trade matches=4; trade term matches=4; query hits=4,
348,7,7,2021,"Mapping the NFT revolution: market trends, trade networks, and visual features","Matthieu Nadini, Laura Alessandretti, F. Di Giacinto, Mauro Martino, L. Aiello, Andrea Baronchelli",Scientific Reports,2021-06-01,577,53,202.756,Deep Learning and Financial Time Series,forecasting; machine-learning; deep-learning,stock-prediction; machine-learning; deep-learning; behavioral-finance,"Non Fungible Tokens (NFTs) are digital assets that represent objects like art, collectible, and in-game items.",high citation signal (577); influential citation signal (53); open-access PDF metadata,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1038/s41598-021-00053-8,https://www.semanticscholar.org/paper/f8a30a36507374efc512399f027b0fc2ed799cdc,https://www.nature.com/articles/s41598-021-00053-8.pdf,,10.1038/s41598-021-00053-8,2106.00647,34686678,235266255,Business; Computer Science; Economics; Medicine; Physics,JournalArticle,algorithmic trading,1,citations=577; influential=53; AI/ML method signal; open PDF metadata; trade term matches=2,"Non Fungible Tokens (NFTs) are digital assets that represent objects like art, collectible, and in-game items. They are traded online, often with cryptocurrency, and are generally encoded within smart contracts on a blockchain. Public attention towards NFTs has exploded in 2021, when their market has experienced record sales, but little is known about the overall structure and evolution of its market. Here, we analyse data concerning 6.1 million trades of 4.7 million NFTs between June 23, 2017 and April 27, 2021, obtained primarily from Ethereum and WAX blockchains. First, we characterize statistical properties of the market. Second, we build the network of interactions, show that traders typically specialize on NFTs associated with similar objects and form tight clusters with other traders that exchange the same kind of objects. Third, we cluster objects associated to NFTs according to their visual features and show that collections contain visually homogeneous objects. Finally, we investigate the predictability of NFT sales using simple machine learning algorithms and find that sale history and, secondarily, visual features are good predictors for price. We anticipate that these findings will stimulate further research on NFT production, adoption, and trading in different contexts."
373,8,8,2021,A practical guide to multi-objective reinforcement learning and planning,"Conor F. Hayes, Roxana Ruadulescu, Eugenio Bargiacchi, Johan Kallstrom, Matthew Macfarlane, Mathieu Reymond, T. Verstraeten, Luisa M. Zintgraf, et al.",Autonomous Agents and Multi-Agent Systems,2021-03-17,551,44,200.191,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,"Real-world sequential decision-making tasks are generally complex, requiring trade-offs between multiple, often conflicting, objectives.",high citation signal (551); influential citation signal (44); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1007/s10458-022-09552-y,https://www.semanticscholar.org/paper/d835e503c3b46b7967629d8f24887f4a14ecf225,https://link.springer.com/content/pdf/10.1007/s10458-022-09552-y.pdf,,10.1007/s10458-022-09552-y,2103.09568,,232258036,Computer Science,JournalArticle,reinforcement learning trading,1,citations=551; influential=44; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=1,"Real-world sequential decision-making tasks are generally complex, requiring trade-offs between multiple, often conflicting, objectives. Despite this, the majority of research in reinforcement learning and decision-theoretic planning either assumes only a single objective, or that multiple objectives can be adequately handled via a simple linear combination. Such approaches may oversimplify the underlying problem and hence produce suboptimal results. This paper serves as a guide to the application of multi-objective methods to difficult problems, and is aimed at researchers who are already familiar with single-objective reinforcement learning and planning methods who wish to adopt a multi-objective perspective on their research, as well as practitioners who encounter multi-objective decision problems in practice. It identifies the factors that may influence the nature of the desired solution, and illustrates by example how these influence the design of multi-objective decision-making systems for complex problems."
409,9,9,2021,"Corporate ESG reporting quantity, quality and performance: Where to now for environmental policy and practice?","S. Arvidsson, J. Dumay",Business Strategy and the Environment,2021-11-24,524,7,168.907,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,"Environmental, social and governance (ESG) issues are driving corporate strategy and performance.",high citation signal (524); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1002/bse.2937,https://www.semanticscholar.org/paper/b1ca585b658efd15b76091cf45e4dd01f4eccaeb,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bse.2937,,10.1002/bse.2937,,,244645571,Business; Economics; Environmental Science; Medicine,,capital markets investment,1,citations=524; influential=7; open PDF metadata; trade term matches=1,"Environmental, social and governance (ESG) issues are driving corporate strategy and performance. However, does this mean more ESG reporting is being done? If so, is the quality of ESG reports improving? And what about ESG performance? In this paper, we examine these three trends in ESG reporting-quantity, quality and corporate ESG performance. With a Swedish multinational corporate focus, we analyse data from Sustainalytics, corporateregister.com and the Alliance for Corporate Transparency to answer our research questions. Our analysis shows that, while the quality of ESG information in Sweden has steadily improved, performance plateaued around 2015. Mitigating problems such as the impacts of climate change and COVID-19 call for improved ESG performance, not improved ESG reporting quantity or quality. Thus, rather than focusing on improving ESG reporting regulations, we need to redirect our focus towards creating better ESG outcomes. Therefore, we argue that companies must be asked to provide data that are more timely, relevant, credible and comparable and that demonstrate improved ESG performance. With this information, financial analysts and investors can redirect and accelerate capital flows towards corporate investments that help tackle important problems related to climate crises and the reaching of a sustainable development. Our analysis reveals that we need more research focusing on consumers, investors and policymakers. Future scholars could explore how changing consumer preferences are driving improvements in ESG performance and how changing capital market allocations affect ESG performance."
438,10,10,2021,Does CSR matter in times of crisis? Evidence from the COVID-19 pandemic,"Kee‐Hong Bae, Sadok El Ghoul, Zhaoran Gong, O. Guedhami",Journal of Corporate Finance,2021-01-05,504,26,187.082,Deep Learning and Financial Time Series,deep-learning,stock-prediction; deep-learning; behavioral-finance,"The debate over how firm stakeholder engagement is tied to preserving shareholder wealth has received growing attention in recent years, especially in the wake of the COVID-19 crisis.",high citation signal (504); influential citation signal (26),"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1016/j.jcorpfin.2020.101876,https://www.semanticscholar.org/paper/5f82e652b3f026f1d67e92d4bebbadbbb014830a,,,10.1016/j.jcorpfin.2020.101876,,,228882170,Business; Economics,,stock returns,1,citations=504; influential=26; open PDF metadata; trade term matches=3,"The debate over how firm stakeholder engagement is tied to preserving shareholder wealth has received growing attention in recent years, especially in the wake of the COVID-19 crisis. Against this backdrop, we examine the relation between corporate social responsibility (CSR) and stock market returns during the COVID-19 pandemic-induced market crash and the post-crash recovery. Using a sample of 1750 U.S. firms and two major sources of CSR ratings, we find no evidence that CSR affected stock returns during the crash period. This result is robust to various sensitivity tests. In additional cross-sectional analysis, we find some supporting evidence, albeit weak, that the relation between CSR and stock returns during the pandemic-related crisis is more positive when CSR is congruent with a firm's institutional environment. We also find that Business Roundtable companies, which committed to protecting stakeholder interests prior to the pandemic, do not outperform during the pandemic crisis. We conclude that pre-crisis CSR is not effective at shielding shareholder wealth from the adverse effects of a crisis, suggesting a potential disconnect between firms' CSR orientation (ratings) and actual actions. Our evidence suggests that investors can distinguish between genuine CSR and firms engaging in cheap talk."
