rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
665,1,1,2025,The Entropy Mechanism of Reinforcement Learning for Reasoning Language Models,"Ganqu Cui, Yuchen Zhang, Jiacheng Chen, Lifan Yuan, Zhi Wang, Yuxin Zuo, Haozhan Li, Yuchen Fan, et al.",arXiv.org,2025-05-28,373,85,205.694,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,"This paper aims to overcome a major obstacle in scaling RL for reasoning with LLMs, namely the collapse of policy entropy.",high citation signal (373); influential citation signal (85),"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.48550/arXiv.2505.22617,https://www.semanticscholar.org/paper/532c7d150d7bfece96e3c51ad0c8e4e18271912c,,,10.48550/arXiv.2505.22617,2505.22617,,278959427,Computer Science,JournalArticle,algorithmic trading; reinforcement learning trading,2,citations=373; influential=85; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,"This paper aims to overcome a major obstacle in scaling RL for reasoning with LLMs, namely the collapse of policy entropy. Such phenomenon is consistently observed across vast RL runs without entropy intervention, where the policy entropy dropped sharply at the early training stage, this diminished exploratory ability is always accompanied with the saturation of policy performance. In practice, we establish a transformation equation R=-a*e^H+b between entropy H and downstream performance R. This empirical law strongly indicates that, the policy performance is traded from policy entropy, thus bottlenecked by its exhaustion, and the ceiling is fully predictable H=0, R=-a+b. Our finding necessitates entropy management for continuous exploration toward scaling compute for RL. To this end, we investigate entropy dynamics both theoretically and empirically. Our derivation highlights that, the change in policy entropy is driven by the covariance between action probability and the change in logits, which is proportional to its advantage when using Policy Gradient-like algorithms. Empirical study shows that, the values of covariance term and entropy differences matched exactly, supporting the theoretical conclusion. Moreover, the covariance term stays mostly positive throughout training, further explaining why policy entropy would decrease monotonically. Through understanding the mechanism behind entropy dynamics, we motivate to control entropy by restricting the update of high-covariance tokens. Specifically, we propose two simple yet effective techniques, namely Clip-Cov and KL-Cov, which clip and apply KL penalty to tokens with high covariances respectively. Experiments show that these methods encourage exploration, thus helping policy escape entropy collapse and achieve better downstream performance."
781,2,2,2025,L1: Controlling How Long A Reasoning Model Thinks With Reinforcement Learning,"Pranjal Aggarwal, S. Welleck",arXiv.org,2025-03-06,334,43,190.89,"Sentiment, News, and Alternative Data",reinforcement-learning; sentiment/text,reinforcement-trading; sentiment-altdata,"Reasoning language models have shown an uncanny ability to improve performance at test-time by ``thinking longer''-that is, by generating longer chain-of-thought sequences and hence using more compute.",high citation signal (334); influential citation signal (43),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.48550/arXiv.2503.04697,https://www.semanticscholar.org/paper/0681d80cd58b6135534cf279a69f5f999f47ebca,,,10.48550/arXiv.2503.04697,2503.04697,,276813519,Computer Science,JournalArticle,reinforcement learning trading,1,citations=334; influential=43; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=3,"Reasoning language models have shown an uncanny ability to improve performance at test-time by ``thinking longer''-that is, by generating longer chain-of-thought sequences and hence using more compute. However, the length of their chain-of-thought reasoning is not controllable, making it impossible to allocate test-time compute to achieve a desired level of performance. We introduce Length Controlled Policy Optimization (LCPO), a simple reinforcement learning method that optimizes for accuracy and adherence to user-specified length constraints. We use LCPO to train L1, a reasoning language model that produces outputs satisfying a length constraint given in its prompt. L1's length control allows for smoothly trading off computational cost and accuracy on a wide range of tasks, and outperforms the state-of-the-art S1 method for length control. Furthermore, we uncover an unexpected short chain-of-thought capability in models trained with LCPO. Specifically, using LCPO we derive Short Reasoning Models (SRMs), that exhibit similar reasoning patterns as full-length reasoning models, but can generate CoT lengths comparable to non-reasoning models. They demonstrate significant performance gains, for instance, our 1.5B L1 model surpasses GPT-4o at equal reasoning lengths. Overall, LCPO enables precise control over reasoning length, allowing for fine-grained allocation of test-time compute and accuracy. We release code and models at https://www.cmu-l3.github.io/l1"
844,3,3,2025,Agentic Retrieval-Augmented Generation: A Survey on Agentic RAG,"Aditi Singh, Abul Ehtesham, Saket Kumar, T. T. Khoei",arXiv.org,2025-01-15,320,22,178.869,"Sentiment, News, and Alternative Data",survey/review; sentiment/text,sentiment-altdata,Large Language Models (LLMs) have advanced artificial intelligence by enabling human-like text generation and natural language understanding.,high citation signal (320); influential citation signal (22),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.48550/arXiv.2501.09136,https://www.semanticscholar.org/paper/ba7952e7c4fb891c36980ca19f94251257da6eb7,,,10.48550/arXiv.2501.09136,2501.09136,,275570331,Computer Science,JournalArticle; Review,large language models finance trading,1,citations=320; influential=22; survey/benchmark signal; open PDF metadata; trade term matches=2,"Large Language Models (LLMs) have advanced artificial intelligence by enabling human-like text generation and natural language understanding. However, their reliance on static training data limits their ability to respond to dynamic, real-time queries, resulting in outdated or inaccurate outputs. Retrieval-Augmented Generation (RAG) has emerged as a solution, enhancing LLMs by integrating real-time data retrieval to provide contextually relevant and up-to-date responses. Despite its promise, traditional RAG systems are constrained by static workflows and lack the adaptability required for multi-step reasoning and complex task management. Agentic Retrieval-Augmented Generation (Agentic RAG) transcends these limitations by embedding autonomous AI agents into the RAG pipeline. These agents leverage agentic design patterns reflection, planning, tool use, and multi-agent collaboration to dynamically manage retrieval strategies, iteratively refine contextual understanding, and adapt workflows through operational structures ranging from sequential steps to adaptive collaboration. This integration enables Agentic RAG systems to deliver flexibility, scalability, and context-awareness across diverse applications. This paper presents an analytical survey of Agentic RAG systems. It traces the evolution of RAG paradigms, introduces a principled taxonomy of Agentic RAG architectures based on agent cardinality, control structure, autonomy, and knowledge representation, and provides a comparative analysis of design trade-offs across existing frameworks. The survey examines applications in healthcare, finance, education, and enterprise document processing, and distills practical lessons for system designers and practitioners. Finally, it identifies key open research challenges related to evaluation, coordination, memory management, efficiency, and governance, outlining directions for future research."
2295,4,4,2025,"Agentic Large Language Models, a survey","A. Plaat, M. V. Duijn, Niki van Stein, Mike Preuss, P. V. Putten, K. Batenburg",Journal of Artificial Intelligence Research,2025-03-29,129,3,145.494,"Sentiment, News, and Alternative Data",survey/review; sentiment/text; risk/volatility,ai-based-trade; sentiment-altdata; risk-volatility,"Background: There is great interest in agentic LLMs, large language models that act as agents.",high citation signal (129),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1613/jair.1.18675,https://www.semanticscholar.org/paper/b53ecadabdb4ab11b0e404a40610ecaa5f9a5447,,,10.1613/jair.1.18675,2503.23037,,277451794,Computer Science,JournalArticle; Review,securities market,1,citations=129; influential=3; survey/benchmark signal; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=4,"Background: There is great interest in agentic LLMs, large language models that act as agents. Objectives: We review the growing body of work in this area and provide a research agenda. Methods: Agentic LLMs are LLMs that (1) reason, (2) act, and (3) interact. We organize the literature according to these three categories. Results: The research in the first category focuses on reasoning, reflection, and retrieval, aiming to improve decision making; the second category focuses on action models, robots, and tools, aiming for agents that act as useful assistants; the third category focuses on multi-agent systems, aiming for collaborative task solving and simulating interaction to study emergent social behavior. We find that works mutually benefit from results in other categories: retrieval enables tool use, reflection improves multi-agent collaboration, and reasoning benefits all categories. Conclusions: We discuss applications of agentic LLMs and provide an agenda for further research. Important applications are in medical diagnosis, logistics and financial market analysis. Meanwhile, self-reflective agents playing roles and interacting with one another augment the process of scientific research itself. Further, agentic LLMs provide a solution for the problem of LLMs running out of training data: inference-time behavior generates new training states, such that LLMs can keep learning without needing ever larger datasets. We note that there is risk associated with LLM assistants taking action in the real world—safety, liability and security are open problems—while agentic LLMs are also likely to benefit society."
2340,5,5,2025,"Crop Diversification for Ensuring Sustainable Agriculture, Risk Management and Food Security","Tesfahun Belay Mihrete, Fasikaw Belay Mihretu",Global Challenges,2025-01-12,117,3,138.363,Reinforcement Learning and Algorithmic Trading,survey/review; reinforcement-learning; risk/volatility,reinforcement-trading; risk-volatility,"Agriculture faces growing challenges from climate change, pest pressures, and market instability.",high citation signal (117); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1002/gch2.202400267,https://www.semanticscholar.org/paper/112cd7caf1fc9027b577c27306a9a98c7fe7c3dc,https://doi.org/10.1002/gch2.202400267,,10.1002/gch2.202400267,,39925666,275519924,Agricultural and Food Sciences; Environmental Science; Medicine,Review; JournalArticle,securities market,1,citations=117; influential=3; survey/benchmark signal; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,"Agriculture faces growing challenges from climate change, pest pressures, and market instability. Crop diversification offers a sustainable strategy to enhance resilience and reduce the risks of monoculture. This review examines crop diversification as a response to these challenges, with a focus on its applications in sustainable agriculture, risk management, and food security. Strategies such as spatial, temporal, genetic, and intercropping diversification enhance soil health, improve pest management, and boost resilience to climate variability. The review highlights key principles, including ecological resilience, risk distribution, and resource optimization. By adopting diverse crops, farmers can mitigate soil degradation, reduce pest outbreaks, and stabilize incomes. Successful case studies from various regions, such as integrated rice‐fish farming and agroforestry, demonstrate how diversification can improve productivity and sustainability. However, challenges remain, such as knowledge gaps, market access issues, and policy limitations. The review concludes with recommendations for future research and policy interventions, stressing the need for tailored diversification strategies, better support systems, and further exploration of innovative practices. This overview underscores the potential of crop diversification to build resilient, sustainable agricultural systems while addressing global food security concerns."
2362,6,6,2025,LLM Post-Training: A Deep Dive into Reasoning Large Language Models,"Komal Kumar, Tajamul Ashraf, Omkar Thawakar, R. Anwer, Hisham Cholakkal, Mubarak Shah, Ming-Hsuan Yang, P. Torr, et al.",arXiv.org,2025-02-28,110,4,146.142,"Sentiment, News, and Alternative Data",survey/review; reinforcement-learning; sentiment/text,reinforcement-trading; sentiment-altdata; github,Large Language Models (LLMs) have transformed the natural language processing landscape and brought to life diverse applications.,high citation signal (110),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.48550/arXiv.2502.21321,https://www.semanticscholar.org/paper/6b34d9f4a91670a265ce51ce4be71cdbf8e15d05,,https://github.com/mbzuai-oryx/Awesome-LLM-Post-training,10.48550/arXiv.2502.21321,2502.21321,,276725054,Computer Science; Linguistics,JournalArticle; Review,reinforcement learning trading,1,citations=110; influential=4; survey/benchmark signal; AI/ML method signal; open PDF metadata; title trade matches=3; trade term matches=4,"Large Language Models (LLMs) have transformed the natural language processing landscape and brought to life diverse applications. Pretraining on vast web-scale data has laid the foundation for these models, yet the research community is now increasingly shifting focus toward post-training techniques to achieve further breakthroughs. While pretraining provides a broad linguistic foundation, post-training methods enable LLMs to refine their knowledge, improve reasoning, enhance factual accuracy, and align more effectively with user intents and ethical considerations. Fine-tuning, reinforcement learning, and test-time scaling have emerged as critical strategies for optimizing LLMs performance, ensuring robustness, and improving adaptability across various real-world tasks. This survey provides a systematic exploration of post-training methodologies, analyzing their role in refining LLMs beyond pretraining, addressing key challenges such as catastrophic forgetting, reward hacking, and inference-time trade-offs. We highlight emerging directions in model alignment, scalable adaptation, and inference-time reasoning, and outline future research directions. We also provide a public repository to continually track developments in this fast-evolving field: https://github.com/mbzuai-oryx/Awesome-LLM-Post-training."
2392,7,7,2025,A review on spectral data preprocessing techniques for machine learning and quantitative analysis,C. Yan,iScience,2025-05-01,100,0,115.533,Machine Learning for Stock Prediction,survey/review; machine-learning,machine-learning,"pic techniques are indispensable for material characterization, yet their weak signals remain highly prone to interference from environmental noise, instrumental artifacts, sample impurities, scattering effects, and radiation-based distortions (e.g., fluorescence and cosmic rays).",high citation signal (100),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1016/j.isci.2025.112759,https://www.semanticscholar.org/paper/3782ec1502a77f993a7b7ebbade54586f06bf1d7,,,10.1016/j.isci.2025.112759,,40606754,279019764,Computer Science; Materials Science; Medicine; Physics,Review; JournalArticle,quantitative trading,1,citations=100; influential=0; survey/benchmark signal; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=2,"Summary Spectroscopic techniques are indispensable for material characterization, yet their weak signals remain highly prone to interference from environmental noise, instrumental artifacts, sample impurities, scattering effects, and radiation-based distortions (e.g., fluorescence and cosmic rays). These perturbations not only significantly degrade measurement accuracy but also impair machine learning–based spectral analysis by introducing artifacts and biasing feature extraction. This review provides a systematic evaluation of critical spectral preprocessing methods—encompassing cosmic ray removal, baseline correction, scattering correction, normalization, filtering and smoothing, spectral derivatives, and advanced techniques like 3D correlation analysis—highlighting their theoretical underpinnings, performance trade-offs, and optimal application scenarios. The field is undergoing a transformative shift driven by three key innovations: context-aware adaptive processing, physics-constrained data fusion, and intelligent spectral enhancement. These cutting-edge approaches enable unprecedented detection sensitivity achieving sub-ppm levels while maintaining >99% classification accuracy, with transformative applications spanning pharmaceutical quality control, environmental monitoring, and remote sensing diagnostics."
2393,8,8,2025,From Neural Networks to Emotional Networks: A Systematic Review of EEG-Based Emotion Recognition in Cognitive Neuroscience and Real-World Applications,"E. Gkintoni, Anthimos Aroutzidis, H. Antonopoulou, C. Halkiopoulos",Brain Science,2025-02-20,99,6,143.556,Deep Learning and Financial Time Series,survey/review; machine-learning; deep-learning,machine-learning; deep-learning,"Background/Objectives: This systematic review presents how neural and emotional networks are integrated into EEG-based emotion recognition, bridging the gap between cognitive neuroscience and practical applications.",selected by citation count from the audited stock-investment candidate pool,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.3390/brainsci15030220,https://www.semanticscholar.org/paper/292841c5d46d80ad02ae3fe125c6245fffcf6bb6,,,10.3390/brainsci15030220,,40149742,276530844,Computer Science; Medicine,Review; JournalArticle,algorithmic trading,1,citations=99; influential=6; survey/benchmark signal; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=3,"Background/Objectives: This systematic review presents how neural and emotional networks are integrated into EEG-based emotion recognition, bridging the gap between cognitive neuroscience and practical applications. Methods: Following PRISMA, 64 studies were reviewed that outlined the latest feature extraction and classification developments using deep learning models such as CNNs and RNNs. Results: Indeed, the findings showed that the multimodal approaches were practical, especially the combinations involving EEG with physiological signals, thus improving the accuracy of classification, even surpassing 90% in some studies. Key signal processing techniques used during this process include spectral features, connectivity analysis, and frontal asymmetry detection, which helped enhance the performance of recognition. Despite these advances, challenges remain more significant in real-time EEG processing, where a trade-off between accuracy and computational efficiency limits practical implementation. High computational cost is prohibitive to the use of deep learning models in real-world applications, therefore indicating a need for the development and application of optimization techniques. Aside from this, the significant obstacles are inconsistency in labeling emotions, variation in experimental protocols, and the use of non-standardized datasets regarding the generalizability of EEG-based emotion recognition systems. Discussion: These challenges include developing adaptive, real-time processing algorithms, integrating EEG with other inputs like facial expressions and physiological sensors, and a need for standardized protocols for emotion elicitation and classification. Further, related ethical issues with respect to privacy, data security, and machine learning model biases need to be much more proclaimed to responsibly apply research on emotions to areas such as healthcare, human–computer interaction, and marketing. Conclusions: This review provides critical insight into and suggestions for further development in the field of EEG-based emotion recognition toward more robust, scalable, and ethical applications by consolidating current methodologies and identifying their key limitations."
2433,9,9,2025,Diffusion LLMs Can Do Faster-Than-AR Inference via Discrete Diffusion Forcing,"Xu Wang, Chenkai Xu, Yijie Jin, Jiachun Jin, Hao Zhang, Zhijie Deng",arXiv.org,2025-08-08,88,10,136.321,"Sentiment, News, and Alternative Data",forecasting; sentiment/text,stock-prediction; sentiment-altdata; github,"Diffusion Large Language Models (dLLMs) have emerged as a promising alternative to autoregressive (AR) LLMs for text generation, with the potential to decode multiple tokens in a single iteration.",influential citation signal (10),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.48550/arXiv.2508.09192,https://www.semanticscholar.org/paper/4918d8815f77d64cf9dbd12bccd53a2f0aa798e7,,https://github.com/zhijie-group/Discrete-Diffusion-Forcing,10.48550/arXiv.2508.09192,2508.09192,,280641830,Computer Science,JournalArticle,algorithmic trading,1,citations=88; influential=10; open PDF metadata; trade term matches=3,"Diffusion Large Language Models (dLLMs) have emerged as a promising alternative to autoregressive (AR) LLMs for text generation, with the potential to decode multiple tokens in a single iteration. However, none of the existing open-source dLLMs have achieved superior inference speed over AR LLMs of similar size. This paper breaks this barrier based on a simple and effective strategy named discrete diffusion forcing (D2F). D2F equips dLLMs with two key capabilities: (1) block-wise autoregressive generation to enable KV cache utilization; (2) prediction of following tokens without requiring completion of prior blocks for inter-block parallel decoding. In this way, the vanilla dLLMs are refurbished into an AR-diffusion hybrid paradigm for efficient inference. D2F can be implemented with an asymmetric distillation process based on pre-trained dLLMs. We further propose a pipelined parallel decoding algorithm, which enables a trade-off between efficiency and efficacy. Empirically, D2F dLLMs achieve more than $\mathbf{2.5\times}$ inference speed than LLaMA3 and Qwen2.5 on GSM8K. Compared to vanilla dLLMs like LLaDA and Dream, the acceleration can be more than $\mathbf{50\times}$ while maintaining comparable output quality. The code is available at https://github.com/zhijie-group/Discrete-Diffusion-Forcing."
2438,10,10,2025,A systematic review on the integration of explainable artificial intelligence in intrusion detection systems to enhancing transparency and interpretability in cybersecurity,"Vincent Zibi Mohale, I. Obagbuwa",Frontiers Artif. Intell.,2025-01-28,87,1,119.205,Machine Learning for Stock Prediction,survey/review; machine-learning,machine-learning,"The rise of sophisticated cyber threats has spurred advancements in Intrusion Detection Systems (IDS), which are crucial for identifying and mitigating security breaches in real-time.",open-access PDF metadata,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.3389/frai.2025.1526221,https://www.semanticscholar.org/paper/25c6acf8f7105d41176c3cc589a01731d71e513e,https://doi.org/10.3389/frai.2025.1526221,,10.3389/frai.2025.1526221,,40040929,275980941,Computer Science; Engineering; Medicine,JournalArticle; Review,algorithmic trading,1,citations=87; influential=1; survey/benchmark signal; AI/ML method signal; open PDF metadata; trade term matches=1,"The rise of sophisticated cyber threats has spurred advancements in Intrusion Detection Systems (IDS), which are crucial for identifying and mitigating security breaches in real-time. Traditional IDS often rely on complex machine learning algorithms that lack transparency despite their high accuracy, creating a “black box” effect that can hinder the analysts’ understanding of their decision-making processes. Explainable Artificial Intelligence (XAI) offers a promising solution by providing interpretability and transparency, enabling security professionals to understand better, trust, and optimize IDS models. This paper presents a systematic review of the integration of XAI in IDS, focusing on enhancing transparency and interpretability in cybersecurity. Through a comprehensive analysis of recent studies, this review identifies commonly used XAI techniques, evaluates their effectiveness within IDS frameworks, and examines their benefits and limitations. Findings indicate that rule-based and tree-based XAI models are preferred for their interpretability, though trade-offs with detection accuracy remain challenging. Furthermore, the review highlights critical gaps in standardization and scalability, emphasizing the need for hybrid models and real-time explainability. The paper concludes with recommendations for future research directions, suggesting improvements in XAI techniques tailored for IDS, standardized evaluation metrics, and ethical frameworks prioritizing security and transparency. This review aims to inform researchers and practitioners about current trends and future opportunities in leveraging XAI to enhance IDS effectiveness, fostering a more transparent and resilient cybersecurity landscape."
