rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
2482,1,2,2026,Quantitative Finance,J. Guerard,World Scientific Series in Finance,2026-03-03,36,3,109.848,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,Arbitrage pricing theory underpins the historical growth and contemporary importance of financial derivative markets.,open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1088/978-1-6817-4090-4ch1a,https://www.semanticscholar.org/paper/5027f359544ce47f5862341d0e42e968e1e95914,https://iopscience.iop.org/book/mono/978-1-6817-4090-4/chapter/bk978-1-6817-4090-4ch1.pdf,,10.1088/978-1-6817-4090-4ch1a,,,260966523,Business; Economics,,capital markets investment; investment management equity,2,citations=36; influential=3; investment validation signal; open PDF metadata; trade term matches=3; query hits=2,"Arbitrage pricing theory underpins the historical growth and contemporary importance of financial derivative markets. The theory is developed systematically for equity, FX, commodity, fixed income, and credit markets. Discrete and continuous time dynamic models of asset prices are studied, developing the analytical insight of standard industry models, numerical schemes, and computational practice. These tools are used routinely by practitioners to value portfolios, hedge risk, determine regulatory capital requirements, and maintain and demonstrate regulatory compliance. The Quantitative Finance Graduate Certificate program at NJIT explores these concepts to prepares quantitative analysts to use these tools for investment management and for mandated regulatory compliance."
2602,2,25,2026,"Flexible Target Prediction for Quantitative Trading in the American Stock Market: A Hybrid Framework Integrating Ensemble Models, Fusion Models and Transfer Learning","Keyue Yan, Zihuan Yue, Chia-Yuan Wu, Qiqiao He, Jiaming Zhou, Zhihao Hao, Ying Li",Entropy,2026-01-01,7,0,72.748,Machine Learning for Stock Prediction,forecasting; machine-learning,stock-prediction; machine-learning; ai-based-trade; asset-pricing,Stock price prediction is a core challenge in quantitative finance.,selected by citation count from the audited stock-investment candidate pool,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.3390/e28010084,https://www.semanticscholar.org/paper/dd155d0a2f2f868cdbde3fb0cf1ae46b4bb59db4,,,10.3390/e28010084,,41593991,284754494,Business; Computer Science; Medicine,JournalArticle,asset pricing stock returns; financial market prediction; financial time series forecasting; machine learning stock market; quantitative trading; stock market prediction; stock price prediction; stock returns; trading strategies stock market,9,citations=7; influential=0; AI/ML method signal; open PDF metadata; title trade matches=4; trade term matches=12; query hits=9,"Stock price prediction is a core challenge in quantitative finance. While machine learning has advanced the modeling of complex financial time series, existing methods often rely on single-target predictions, underutilize multidimensional market information, and are disconnected from practical trading systems. To address these gaps, this research develops a hybrid machine learning framework for flexible target forecasting and systematic trading of major American technology stocks. The framework integrates Ensemble Models (AdaBoost, Decision Tree, LightGBM, Random Forest, XGBoost) with Fusion Models (Voting, Stacking, Blending) and introduces a Transfer Learning method enhanced by Dynamic Time Warping to facilitate knowledge sharing across assets, improving robustness. Focusing on ten key stocks, we forecast three distinct momentum indicators: next-day Closing Price Difference, Moving Average Difference, and Exponential Moving Average Difference. Empirical results demonstrate that the proposed Transfer Learning approach achieves superior predictive performance and trading simulations confirm that strategies based on these predicted momentum signals generate substantial returns. This research demonstrates that the proposed hybrid machine learning framework can mitigate the high information entropy inherent in financial markets, offering a systematic and practical method for integrating machine learning with quantitative trading."
2603,3,27,2026,CryptoMamba-SSM: Linear Complexity State Space Models for Cryptocurrency Volatility Prediction,"Xiuyuan Zhao, Jingyi Liu, Ying Wang, Jiyuan Wang",IEEE Open Journal of the Computer Society,,7,0,65.748,"Sentiment, News, and Alternative Data",forecasting; deep-learning; sentiment/text; microstructure; risk/volatility,stock-prediction; deep-learning; ai-based-trade; sentiment-altdata; high-frequency; risk-volatility; behavioral-finance,"Cryptocurrency markets exhibit complex microstructural dynamics characterized by high-frequency volatility bursts, rapid regime switching, and long-range temporal dependencies, which expose several limitations of existing volatility forecasting approaches.",selected by citation count from the audited stock-investment candidate pool,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1109/OJCS.2026.3651226,https://www.semanticscholar.org/paper/cad8589ec46fe4b22d0ec1badfb358ef4b784bfb,,,10.1109/OJCS.2026.3651226,,,284776014,Business; Computer Science,JournalArticle,market microstructure trading,1,citations=7; influential=0; investment validation signal; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=8,"Cryptocurrency markets exhibit complex microstructural dynamics characterized by high-frequency volatility bursts, rapid regime switching, and long-range temporal dependencies, which expose several limitations of existing volatility forecasting approaches. In particular, attention-based models suffer from prohibitive quadratic computational cost on long high-frequency sequences, while many recurrent architectures struggle to adapt to regime transitions, asymmetric volatility responses, and risk-aware uncertainty estimation. To address these gaps, this paper proposes CryptoMamba-SSM, a novel volatility prediction framework built upon Mamba-based state space models with linear computational complexity. CryptoMamba-SSM integrates selective memory mechanisms with structured state space representations to effectively capture critical market microstructure signals arising from liquidity shocks and sentiment transitions, while dynamically adjusting memory retention across different volatility regimes. This design enables efficient modeling of long-sequence dependencies inherent in cryptocurrency price movements without incurring the computational bottlenecks of traditional attention-based architectures. Through comprehensive experiments on Bitcoin historical data spanning multiple market regimes, we demonstrate that CryptoMamba-SSM consistently outperforms conventional LSTM, GRU, and Transformer baselines, achieving up to a 23.7% reduction in Mean Absolute Error and a 31.2% improvement in directional accuracy. The selective memory mechanism effectively captures regime-switching behaviors and microstructural anomalies, leading to more reliable short-term volatility risk quantification. Moreover, the linear-time complexity of CryptoMamba-SSM enables real-time processing of high-frequency trading data while maintaining strong generalization across diverse market conditions."
2604,4,36,2026,Artificial intelligence in financial market prediction: advancements in machine learning for stock price forecasting,"Arafat Rohan, Md. Deluar Hossen, Md. Nuruzzaman Pranto, Balayet Hossain, Areyfin Mohammed Yoshi, Rakibul Islam",Frontiers Artif. Intell.,2026-01-13,6,0,74.81,Reinforcement Learning and Algorithmic Trading,forecasting; portfolio; machine-learning; deep-learning; reinforcement-learning; risk/volatility,stock-prediction; machine-learning; ai-based-trade; portfolio; reinforcement-trading; risk-volatility,"This study reviews the advancements in AI-driven methods for predicting stock prices, tracing their evolution from traditional approaches to modern finance.",selected by citation count from the audited stock-investment candidate pool,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.3389/frai.2025.1696423,https://www.semanticscholar.org/paper/efb3104d6cccb69e98f4848bb772f9c09cbad744,,,10.3389/frai.2025.1696423,,41608031,284816233,Business; Computer Science; Economics; Medicine,Review; JournalArticle,deep learning stock prediction; financial market prediction; financial time series forecasting; machine learning stock market; neural networks stock market; portfolio optimization stock market; securities market; stock market prediction; stock price prediction,9,citations=6; influential=0; investment validation signal; AI/ML method signal; open PDF metadata; title trade matches=5; trade term matches=13; query hits=9,"This study reviews the advancements in AI-driven methods for predicting stock prices, tracing their evolution from traditional approaches to modern finance. The role of AI in the market extends beyond predictive systems to encompass the intersection of financial markets with emerging technologies, such as blockchain, and the potential influence of quantum computing on economic modeling. A decentralized finance system examines the application of Reinforcement Learning in financial market prediction, highlighting its potential for continuous learning from dynamic market conditions. The study discusses the development of hybrid prediction models, stock market machine learning systems, and AI-driven investment portfolio management. The potential of quantum computing enhances portfolio analysis, fraud detection, optimization, and asset valuation for complex market predictions, as well as the impact of blockchain technologies on transparency, security, and efficiency. Machine learning techniques can significantly automate data collection and purification. Financial decision-making and the application of time-series analysis techniques can be readily learned through deep reinforcement learning for stock price prediction. Deep Neural Networks and Strategic Asset Allocation can be managed by evaluating performance and portfolio using real-time market insights from AI models. Although there are numerous ethical, sentimental, regulatory, and data quality issues in market prediction, the future job market is heavily dependent on these criteria, particularly through effective risk management and fraud detection."
2605,5,37,2026,Super Stock Trading: Automation in Reinforcement Learning with Advanced Multi-Indicator Confirmations,"Aditya Sharma, Arup Kadia, Suryansh D. Kumar, Rajraushan Kumar",International Journal for Sciences and Technology,2026-01-10,6,0,65.81,"Sentiment, News, and Alternative Data",reinforcement-learning; sentiment/text; risk/volatility,stock-prediction; ai-based-trade; reinforcement-trading; sentiment-altdata; risk-volatility,"One of the main reasons that stock market trading can be very difficult is the uncertainty that comes with price fluctuations as well as the noise from the price movements, which together often mislead traders when they use technical indicators that are not complemented by others.",selected by citation count from the audited stock-investment candidate pool,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.71097/ijsat.v17.i1.10080,https://www.semanticscholar.org/paper/284731e3b966667efc8ee05d0d17a42522b66660,,,10.71097/ijsat.v17.i1.10080,,,284677051,Computer Science,JournalArticle,algorithmic trading; derivatives stock market; reinforcement learning trading; stock returns; trading strategies stock market,5,citations=6; influential=0; investment validation signal; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=4; query hits=5,"One of the main reasons that stock market trading can be very difficult is the uncertainty that comes with price fluctuations as well as the noise from the price movements, which together often mislead traders when they use technical indicators that are not complemented by others. The proposed research work presents an algorithmic stock trading framework based on Reinforcement Learning (RL) that links the use of Simple Moving Average Crossover (SMAC) for trend identification, along with Average Traded Volume (ATV) and Put-Call Ratio (PCR) for signals confirmations sentiment, respectively. SMAC is the main source of buy and sell signals, while ATV determines the strength of the market, and PCR shows the sentiment from the derivatives market. The framework is built on Proximal Policy Optimization (PPO) which learns trading policies by adapting them from historical market data. The model looks at trend direction, volume dynamics, sentiment conditions, and current position status in order to decide whether to buy, sell, or hold. Instead, a risk-aware reward formulation that incorporates transaction costs and drawdown penalties is implemented to ensure a stable performance. The results of the experiments show that the SMAC-ATV-PCR-PPO strategy suggested by the authors is superior to the traditional SMAC-based trading methods in terms of risk-adjusted returns and also in terms of decreasing to a significant extent the occurrence of false signals and their handling."
2606,6,40,2026,ASKSSA-CNN-BiLSTM: A Novel Time Series Forecasting Model for Stock Price Prediction Based on An Enhanced Sparrow Search Algorithm,"Zikun Li, Wenxuan Zhu, Ran Zhang, Yanzhao Gu, Jinhong Song, Yanxiao Li, Yapeng Wang, Yifu Zhao, et al.",2026 6th Asia Conference on Information Engineering (ACIE),2026-01-01,6,0,52.81,Deep Learning and Financial Time Series,forecasting; deep-learning,stock-prediction; deep-learning; ai-based-trade,Positions ASKSSA-CNN-BiLSTM: A Novel Time Series Forecasting Model for Stock Price Prediction Based on An Enhanced Sparrow Search Algorithm within Deep Learning and Financial Time Series.,selected by citation count from the audited stock-investment candidate pool,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.23919/aciecps00006.2026.00010,https://www.semanticscholar.org/paper/67887c6f8b53f0249ec24eaa895f04b38d960f1c,,,10.23919/aciecps00006.2026.00010,,,287858676,Computer Science,Conference,stock price prediction,1,citations=6; influential=0; open PDF metadata; title trade matches=3; trade term matches=3,
2607,7,47,2026,Stock Market Prediction Using Node Transformer Architecture Integrated With BERT Sentiment Analysis,"Mohammad Al Ridhawi, M. Ali, H. Al Osman",IEEE Access,2026-03-06,5,0,78.419,"Sentiment, News, and Alternative Data",forecasting; deep-learning; sentiment/text; risk/volatility,stock-prediction; deep-learning; ai-based-trade; sentiment-altdata; risk-volatility; behavioral-finance,"Stock market prediction presents considerable challenges for investors, financial institutions, and policymakers operating in complex market environments characterized by noise, non-stationarity, and behavioral dynamics.",recognized finance/AI venue,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1109/ACCESS.2026.3691980,https://www.semanticscholar.org/paper/bda0b32e98983af5b72632e274cd293e9c040385,,,10.1109/ACCESS.2026.3691980,2603.05917,,286365561,Business; Computer Science; Economics,JournalArticle,financial market prediction; stock market prediction; stock price prediction; technical analysis stock market; volatility forecasting stock market,5,citations=5; influential=0; recognized finance/AI venue; investment validation signal; AI/ML method signal; open PDF metadata; title trade matches=3; trade term matches=10; query hits=5,"Stock market prediction presents considerable challenges for investors, financial institutions, and policymakers operating in complex market environments characterized by noise, non-stationarity, and behavioral dynamics. Traditional forecasting methods, including fundamental analysis and technical indicators, often fail to capture the intricate patterns and cross-sectional dependencies inherent in financial markets. This paper presents an integrated framework combining a node transformer architecture with Bidirectional Encoder Representations from Transformers (BERT)-based sentiment analysis for stock price forecasting. The proposed model represents the stock market as a graph structure where individual stocks form nodes and edges capture relationships including sectoral affiliations, correlated price movements, and supply chain connections. A fine-tuned BERT model extracts sentiment information from social media posts and combines it with quantitative market features through attention-based fusion mechanisms. The node transformer processes historical market data while capturing both temporal evolution and cross-sectional dependencies among stocks. Experiments conducted on 20 S&P 500 stocks spanning January 1982 to March 2025 demonstrate that the integrated model achieves a mean absolute percentage error (MAPE) of 0.80% for one-day-ahead predictions, compared to 1.20% for ARIMA and 1.00% for LSTM. The inclusion of sentiment analysis reduces prediction error by 10% overall and 25% during earnings announcements, while the graph-based architecture contributes an additional 15% improvement by capturing inter-stock dependencies. Directional accuracy reaches 65% for one-day forecasts. Statistical validation through paired t-tests confirms the significance of these improvements ( $p \lt 0.05$ for all comparisons). The model maintains lower error during high-volatility periods, achieving MAPE of 1.50% while baseline models range from 1.60% to 2.10%."
2608,8,48,2026,Quantum vs. Classical Machine Learning: A Benchmark Study for Financial Prediction,"Rehan Ahmad, Muhammad Kashif, Nouhaila Innan, Muhammad Shafique",arXiv.org,2026-01-07,5,0,69.419,"Risk, Volatility, and Forecast Evaluation",forecasting; machine-learning; deep-learning; risk/volatility,stock-prediction; machine-learning; ai-based-trade; risk-volatility,"In this paper, we present a reproducible benchmarking framework that systematically compares QML models with architecture-matched classical counterparts across three financial tasks: (i) directional return prediction on U.S.",selected by citation count from the audited stock-investment candidate pool,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.48550/arXiv.2601.03802,https://www.semanticscholar.org/paper/561edc01a0bc8c18eff6d62086bc49b036f571b7,,,10.48550/arXiv.2601.03802,2601.03802,,284532613,Computer Science; Physics,JournalArticle,stock return prediction; stock returns; support vector machine stock prediction,3,citations=5; influential=0; survey/benchmark signal; investment validation signal; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=8; query hits=3,"In this paper, we present a reproducible benchmarking framework that systematically compares QML models with architecture-matched classical counterparts across three financial tasks: (i) directional return prediction on U.S. and Turkish equities, (ii) live-trading simulation with Quantum LSTMs versus classical LSTMs on the S\&P 500, and (iii) realized volatility forecasting using Quantum Support Vector Regression. By standardizing data splits, features, and evaluation metrics, our study provides a fair assessment of when current-generation QML models can match or exceed classical methods. Our results reveal that quantum approaches show performance gains when data structure and circuit design are well aligned. In directional classification, hybrid quantum neural networks surpass the parameter-matched ANN by \textbf{+3.8 AUC} and \textbf{+3.4 accuracy points} on \texttt{AAPL} stock and by \textbf{+4.9 AUC} and \textbf{+3.6 accuracy points} on Turkish stock \texttt{KCHOL}. In live trading, the QLSTM achieves higher risk-adjusted returns in \textbf{two of four} S\&P~500 regimes. For volatility forecasting, an angle-encoded QSVR attains the \textbf{lowest QLIKE} on \texttt{KCHOL} and remains within $\sim$0.02-0.04 QLIKE of the best classical kernels on \texttt{S\&P~500} and \texttt{AAPL}. Our benchmarking framework clearly identifies the scenarios where current QML architectures offer tangible improvements and where established classical methods continue to dominate."
2609,9,49,2026,Investor Reliance on ESG Ratings and Stock Price Performance,"A. Rzeźnik, K. Hanley, L. Pelizzon",Management Sciences,2026-05-29,5,0,62.419,"Risk, Volatility, and Forecast Evaluation",risk/volatility,stock-prediction; risk-volatility,"We exploit a quasi-natural experiment, the change in Sustainalytics’ environmental, social, and governance (ESG) rating methodology, which reassesses risk and inverts the rating scale, to examine how reliance on ESG ratings impacts stock returns.",recognized finance/AI venue,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1287/mnsc.2024.08288,https://www.semanticscholar.org/paper/712d303470a8972b5b4a6e8365e5bc104bbbf2e2,,,10.1287/mnsc.2024.08288,,,288829259,Business; Economics,JournalArticle,fund performance stock market; stock returns,2,citations=5; influential=0; recognized finance/AI venue; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=3; query hits=2,"We exploit a quasi-natural experiment, the change in Sustainalytics’ environmental, social, and governance (ESG) rating methodology, which reassesses risk and inverts the rating scale, to examine how reliance on ESG ratings impacts stock returns. The change in the ESG rating influences stocks’ returns, but this is due to retail investors’ misinterpretation about the change in the ratings scale. Sophisticated investors, such as 13F institutions and short sellers, take advantage of individual investors’ blind trust in ratings by taking the opposite side of their trades. Our results highlight the potential for blind reliance on ESG ratings that can generate mispricing and inefficiencies, especially among less informed market participants. This paper was accepted by Camelia Kuhnen, finance. Funding: This work was supported by Growing Resilient, INclusive and Sustainable (GRINS) [GRINS PE00000018 - CUP H73C22000930001]; European Commission as part of ESG UPTAKE project [101145727]; and Progetti di ricerca di Rilevante Interesse Nazionale (PRIN) as part of the National Recovery and Resilience Plan (PNRR) [CUP H53D23002190006 and CUP H53D23008390001]. L. Pelizzon thanks the Leibniz Institute for Financial Research SAFE and the European Investment Bank Institute for EIBURS Project “ESG-Credit.eu-ESG Factors and Climate Change for Credit Analysis and Rating” for financially sponsoring this research. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2024.08288 ."
2610,10,56,2026,"Asset Returns, Portfolio Choice, and Proportional Wealth Taxation",A. Frøseth,,2026-03-05,5,0,49.419,Market Microstructure and High-Frequency Trading,portfolio; asset-pricing; microstructure; risk/volatility,portfolio; high-frequency; risk-volatility; asset-pricing,"We analyse the effect of a proportional wealth tax on asset returns, portfolio choice, and asset pricing.",selected by citation count from the audited stock-investment candidate pool,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://www.semanticscholar.org/paper/6ec49e46407eb653ae10fcab8f17bbe5e51aea3f,https://www.semanticscholar.org/paper/6ec49e46407eb653ae10fcab8f17bbe5e51aea3f,,,,2603.05264,,286256185,Economics; Physics,,securities market,1,citations=5; influential=0; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=2,"We analyse the effect of a proportional wealth tax on asset returns, portfolio choice, and asset pricing. The tax is levied annually on the market value of all holdings at a uniform rate. We show that such a tax is economically equivalent to the government acquiring a proportional stake in the investor's portfolio each period -- a form of risk sharing in which expected wealth and risk are reduced by the same factor, while the return per share is unaffected. This multiplicative separability drives four main results. First, the coefficient of variation of wealth is invariant to the tax rate. Second, the optimal portfolio weights -- and in particular the tangency portfolio -- are independent of the tax rate. Third, the wealth tax is orthogonal to portfolio choice: it induces a homothetic contraction of the opportunity set in the mean-standard deviation plane that preserves the Sharpe ratio of every portfolio. Fourth, both taxed and untaxed investors are willing to pay the same price per share for any asset. The results are derived first under geometric Brownian motion and then generalised to any return distribution in the location-scale family. A complementary Modigliani-Miller analysis confirms pricing neutrality and identifies an inconsistency in the existing literature regarding the discount rate used for after-tax cash flows. Imposing the CAPM as a special case confirms that after-tax betas equal pre-tax betas and the security market line contracts uniformly by $(1-\tau_w)$; under CRRA preferences, general-equilibrium returns and prices are unchanged. This resolves an error in Fama (2021). The neutrality results depend on universal taxation at market value and frictionless markets. We formalise three channels -- book-value taxation, liquidity frictions, and dividend extraction -- through which these conditions break neutrality."
