candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1,2004,Risks for the Long Run: A Potential Resolution of Asset Pricing Puzzles,"Ravi Bansal, Amir Yaron, Amir Yaron",,2004-08-01,3927,906,286.411,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Risks for the Long Run: A Potential Resolution of Asset Pricing Puzzles within Asset Pricing and Return Predictability.,"high citation signal (3,927); influential citation signal (906); open-access PDF metadata","Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1111/J.1540-6261.2004.00670.X,https://www.semanticscholar.org/paper/63cac9352d4a5c77eb9a16466633adf2841a6f05,http://papers.nber.org/papers/w8059.pdf,,10.1111/J.1540-6261.2004.00670.X,,,12823818,Economics,,equity returns,1,citations=3927; influential=906; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
2,2004,Apprenticeship learning via inverse reinforcement learning,"P. Abbeel, A. Ng",International Conference on Machine Learning,2004-07-04,3698,422,276.411,Reinforcement Learning and Algorithmic Trading,machine-learning; reinforcement-learning,machine-learning; reinforcement-trading,Positions Apprenticeship learning via inverse reinforcement learning within Reinforcement Learning and Algorithmic Trading.,"high citation signal (3,698); influential citation signal (422)","Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1145/1015330.1015430,https://www.semanticscholar.org/paper/f65020fc3b1692d7989e099d6b6e698be5a50a93,,,10.1145/1015330.1015430,,,207155342,Computer Science,Book; JournalArticle; Conference,algorithmic trading; reinforcement learning trading,2,citations=3698; influential=422; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=2; query hits=2,
3,2004,What Matters in Corporate Governance?,"L. Bebchuk, Alma Cohen, Allen Ferrell",,,2914,369,263.297,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,"We investigate which provisions, among a set of twenty-four governance provisions followed by the Investor Responsibility Research Center (IRRC), are correlated with firm value and stockholder returns.","high citation signal (2,914); influential citation signal (369); open-access PDF metadata","Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/ssrn.593423,https://www.semanticscholar.org/paper/3b9c8120d3b302f8100067fdb5373a1db62dc2b5,https://dash.harvard.edu/bitstream/1/11224528/1/SSRN-id593423.pdf,,10.2139/ssrn.593423,,,11995537,Business; Law,,stock returns; value investing stock market,2,citations=2914; influential=369; open PDF metadata; trade term matches=2; query hits=2,"We investigate which provisions, among a set of twenty-four governance provisions followed by the Investor Responsibility Research Center (IRRC), are correlated with firm value and stockholder returns. Based on this analysis, we put forward an entrenchment index based on six provisions – four “constitutional” provisions that prevent a majority of shareholders from having their way (staggered boards, limits to shareholder bylaw amendments, supermajority requirements for mergers, and supermajority requirements for charter amendments), and two “takeover readiness” provisions that boards put in place to be ready for a hostile takeover (poison pills and golden parachutes). We find that increases in the level of this index are monotonically associated with economically significant reductions in firm valuation, as measured by Tobin’s Q. We present suggestive evidence that the entrenching provisions cause lower firm valuation. We also find that firms with higher levels of the entrenchment index were associated with large negative abnormal returns during the 1990-2003 period. Moreover, examining all sub-periods of two or more years within this period, we find that a strategy of buying low entrenchment firms and selling short high entrenchment firms out-performs the market in most such periods and does not under-perform the market even in a single sub-period. Finally, we find that the provisions in our entrenchment index fully drive the correlation, identified by prior work, that the IRRC provisions in the aggregate have with reduced firm value and lower stock returns during the 1990s; we do not find any evidence that the other eighteen IRRC provisions are negatively correlated with either firm value or stock returns during the 1990-2003 period."
4,2004,Corporate Financial Policy and the Value of Cash,"Michael W. Faulkender, Rong Wang",,2004-07-23,1616,236,250.096,Market Microstructure and High-Frequency Trading,deep-learning; reinforcement-learning; microstructure,deep-learning; reinforcement-trading; high-frequency; behavioral-finance,We examine the cross-sectional variation in the marginal value of corporate cash holdings that arises from differences in corporate financial policy.,"high citation signal (1,616); influential citation signal (236); open-access PDF metadata","High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.2139/ssrn.563595,https://www.semanticscholar.org/paper/c0e5df2f74076cca0b78a9e5009282901035073c,https://ink.library.smu.edu.sg/lkcsb_research/1150,,10.2139/ssrn.563595,,,23935982,Business; Economics,,capital markets investment; equity returns; financial market prediction; stock market prediction; stock returns; value investing stock market,6,citations=1616; influential=236; open PDF metadata; trade term matches=4; query hits=6,"We examine the cross-sectional variation in the marginal value of corporate cash holdings that arises from differences in corporate financial policy. We begin by providing semi-quantitative predictions for the value of an extra dollar of cash depending upon the likely use of that dollar, and derive a set of intuitive hypotheses to test empirically. By examining the variation in excess stock returns over the fiscal year, we find that the marginal value of cash declines with larger cash holdings, higher leverage, better access to capital markets, and as firms choose greater cash distribution via dividends rather than repurchases. WHAT VALUE DO SHAREHOLDERS PLACE ON THE CASH THAT FIRMS HOLD, and how does that value differ across firms? While an extensive literature attempts to estimate the value of adding debt to a firm’s capital structure, the search for estimates of the value of additional cash has not received nearly as much attention. This is a non-trivial oversight considering that corporate liquidity enables firms to make investments without having to access external capital markets, and to thereby avoid both transaction costs on either debt or equity issuance and information asymmetry costs that are often associated with equity issuances. Moreover, corporate liquidity reduces the likelihood of incurring financial distress costs if the firm’s operations do not generate sufficient cash flow to service obligatory debt payments. Corporate liquidity comes at a cost, however, since interest earned on corporate cash reserves is often taxed at a higher rate than interest earned by individuals. Furthermore, cash may provide funds for managers to invest in projects that offer non-pecuniary benefits but destroy shareholder value (Jensen and Meckling (1976)). Given the extent to which the literature examines the effect of these same frictions on capital structure, it is surprising that the value implications of holding cash in the presence of these frictions have not been similarly explored. 1"
5,2004,Does Fund Size Erode Mutual Fund Performance? The Role of Liquidity and Organization,"Joseph Chen, Harrison G. Hong, Ming-hsiang Huang, Jeffrey D. Kubik",,2004-05-01,1363,137,234.781,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,Positions Does Fund Size Erode Mutual Fund Performance? The Role of Liquidity and Organization within Market Microstructure and High-Frequency Trading.,"high citation signal (1,363); influential citation signal (137)","High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.1257/0002828043052277,https://www.semanticscholar.org/paper/34bc0767932a427dd153209fd9adb194b9eb423d,,,10.1257/0002828043052277,,,15745190,Business; Economics,,mutual fund performance stocks,1,citations=1363; influential=137; open PDF metadata; title trade matches=2; trade term matches=2,
6,2004,Risks and Portfolio Decisions Involving Hedge Funds,"V. Agarwal, N. Naik",,,1254,174,243.275,Portfolio Optimization and Asset Allocation,portfolio,portfolio,Positions Risks and Portfolio Decisions Involving Hedge Funds within Portfolio Optimization and Asset Allocation.,"high citation signal (1,254); influential citation signal (174)","Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.1093/RFS/HHG044,https://www.semanticscholar.org/paper/f3c55b57b4b49d330da9cd3c6ef8c99974f322c8,,,10.1093/RFS/HHG044,,,154399960,Business; Economics,,equity portfolio performance; hedge fund performance equity,2,citations=1254; influential=174; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
7,2004,"Bad Beta, Good Beta","J. Campbell, Tuomo Vuolteenaho",,2004-11-01,1237,156,239.455,"Sentiment, News, and Alternative Data",portfolio; asset-pricing; sentiment/text; risk/volatility,portfolio; sentiment-altdata; risk-volatility; asset-pricing,This paper explains the size and value anomalies' in stock returns using an economically motivated two-beta model.,"high citation signal (1,237); influential citation signal (156); open-access PDF metadata",Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1257/0002828043052240,https://www.semanticscholar.org/paper/244c8f35a6158f549a87805df28eaea9f76baed3,https://dash.harvard.edu/bitstream/1/3122489/2/campbellssrn_badbeta.pdf,,10.1257/0002828043052240,,,2883518,Economics; Mathematics,,market anomalies stock returns; stock returns,2,citations=1237; influential=156; investment validation signal; open PDF metadata; trade term matches=4; query hits=2,"This paper explains the size and value anomalies' in stock returns using an economically motivated two-beta model. We break the CAPM beta of a stock with the market portfolio into two components, one reflecting news about the market's future cash flows and one reflecting news about the market's discount rates. Intertemporal asset pricing theory suggests that the former should have a higher price of risk; thus beta, like cholesterol, comes in bad' and good' varieties. Empirically, we find that value stocks and small stocks have considerably higher cash-flow betas than growth stocks and large stocks, and this can explain their higher average returns. The poor performance of the CAPM since 1963 is explained by the fact that growth stocks and high-past-beta stocks have predominantly good betas with low risk prices."
8,2004,Credit rating analysis with support vector machines and neural networks: a market comparative study,"Zan Huang, Hsinchun Chen, Chia-Jung Hsu, Wun-Hwa Chen, Soushan Wu",Decision Support Systems,2004-09-01,1073,62,232.545,Machine Learning for Stock Prediction,machine-learning; deep-learning,machine-learning,Positions Credit rating analysis with support vector machines and neural networks: a market comparative study within Machine Learning for Stock Prediction.,"high citation signal (1,073); influential citation signal (62); recognized finance/AI venue","Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1016/S0167-9236(03)00086-1,https://www.semanticscholar.org/paper/5c58f4059c3a4a679038f7201915ed03dd5024f0,,,10.1016/S0167-9236(03)00086-1,,,206038660,Business; Computer Science; Economics,JournalArticle,financial market prediction,1,citations=1073; influential=62; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=2,
9,2004,Hedge Fund Benchmarks: A Risk-Based Approach,"William Fung, David Hsieh",Financial analysts journal,2004-09-01,1030,179,261.344,Portfolio Optimization and Asset Allocation,survey/review; forecasting; portfolio; asset-pricing; risk/volatility,portfolio; risk-volatility; asset-pricing,"Following a review of the data and methodological difficulties in applying conventional models used for traditional asset class indexes to hedge funds, this article argues against the conventional approach.","high citation signal (1,030); influential citation signal (179); recognized finance/AI venue","Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.2469/faj.v60.n5.2657,https://www.semanticscholar.org/paper/c0ea31451e2c4501074b875c0ef1bed54ac67336,,,10.2469/faj.v60.n5.2657,,,153815383,Business; Economics,Review,asset pricing stock returns; equity factor models; equity portfolio performance; equity returns; factor investing equity; fund performance stock market; hedge fund performance equity; investment management equity; options market stock returns; risk management portfolio stock; stock returns; value investing stock market,12,citations=1030; influential=179; recognized finance/AI venue; survey/benchmark signal; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=7; query hits=12,"Following a review of the data and methodological difficulties in applying conventional models used for traditional asset class indexes to hedge funds, this article argues against the conventional approach. Instead, in an extension of previous work on asset-based style (ABS) factors, the article proposes a model of hedge fund returns that is similar to models based on arbitrage pricing theory, with dynamic risk-factor coefficients. For diversified hedge fund portfolios (as proxied by indexes of hedge funds and funds of hedge funds), the seven ABS factors can explain up to 80 percent of monthly return variations. Because ABS factors are directly observable from market prices, this model provides a standardized framework for identifying differences among major hedge fund indexes that is free of the biases inherent in hedge fund databases. Conventional models for constructing asset class indexes rest on the assumptions that the underlying assets have homogeneous performance characteristics and that the dominant investment strategy is to buy and hold assets. In contrast, the performance characteristics of hedge funds are diverse, the investment styles are dynamic, and bets may be highly levered. These hedge fund characteristics, together with the lack of standardized reporting of historical hedge fund performance, greatly limit the information content of hedge fund indexes that are constructed by using conventional methods. At times, using such indexes can even produce misleading results. In the study reported here, we used a method to create hedge fund benchmarks that captures the common risk factors in hedge funds by using asset-based style (ABS) factors. Model construction began by extracting common sources of risk from hedge fund returns. These sources of risk were identified by directly linking them to various market risk factors. These ABS factors were then used to construct a hedge fund risk-factor model similar to the approach in arbitrage pricing theory, in which the factor loadings (betas) are permitted to vary over time. Thus far, researchers have identified seven risk factors. Equity long-short hedge funds are exposed to two equity risk factors—market risk (as proxied by the S&P 500 Index) and the spread between small-capitalization stock returns and large-capitalization stock returns. Fixed-income hedge funds are exposed to two interest-rate-related risk factors—the change in 10-year U.S. Treasury yields and the change in the yield spread between 10-year T-bonds and Moody's Investors Service Baa bonds. Trend-following funds are exposed to the same risk factors as three portfolios of “lookback” options—on bond futures, on currency futures, and on commodity futures. Empirical evidence shows that these seven risk factors can jointly explain a major portion of return movements in diversified hedge fund portfolios, as proxied by a fund-of-funds index. Applying the risk-factor model to hedge fund indexes, we show that the model can identify risk differences inherent in these indexes, which in turn, helps explain anomalous return differences among them. An out-of-sample check on the usefulness of the risk-factor model with 2003 data indicates that the model explains a significant amount of the return differences among major hedge fund indexes. The ABS risk-factor model can be applied to circumvent the lack of transparency in hedge fund investments. It helps investors relate hedge fund strategies to a set of common risk factors, which can be key inputs for portfolio construction, risk management, and performance evaluation. Because ABS factors are measured in market prices, investors can frequently approximate the performance of their hedge fund investments to match the changing conditions of global markets without having to rely on normal net-asset-value reporting as the only input. Hedge fund managers can also use ABS factors to communicate the systematic risk inherent in a strategy to investors in a format that is consistent with the qualitative description of the strategy's style. Thus, risk disclosure and transparency can be brought to a satisfactory aggregated level without having to analyze the huge volume of individual hedge fund transactions. The same framework can be used by regulators to monitor aggregate exposures to systematic risks. This use would provide important input to the management of stressful events, such as the bond market decline of 1994."
10,2004,Bankruptcy Prediction With Industry Effects,"S. Chava, Robert A. Jarrow",,2004-08-01,1011,96,220.279,"General Finance, Surveys, and Trading Systems",forecasting,stock-prediction,"Positions Bankruptcy Prediction With Industry Effects within General Finance, Surveys, and Trading Systems.","high citation signal (1,011); influential citation signal (96); open-access PDF metadata","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.287474,https://www.semanticscholar.org/paper/0e0a7adc094ef92e6c4707480cdaf4b4b2beb435,https://academic.oup.com/rof/article-pdf/8/4/537/26322110/8-4-537.pdf,,10.2139/SSRN.287474,,,30360229,Business; Economics,,financial market prediction,1,citations=1011; influential=96; open PDF metadata; title trade matches=1; trade term matches=1,
